      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.34687    -0.34583     0.84705    -0.67163    22.50340    71.52464     2.19891     2.18809
     0.73511     0.07064    -0.49719    -0.32813    23.26432    72.29156     2.20668     2.24195
    -0.25921     0.77135     0.37114    -0.25625    21.34091    70.39749     2.33497     2.23462
    -1.26150    -0.86284    -1.22664     0.71121    13.45527    64.28873     2.62755     1.82449
    -1.62367    -0.62180     0.13580     1.22130    14.47155    64.98452     2.63957     1.83023
    -0.36496     0.82624    -0.76791    -0.09679    19.59514    68.81497     2.48156     2.16910
    -0.13394    -1.21153     0.72972    -1.55714    19.40401    68.62695     2.32421     2.01426
    -0.38946    -2.19336    -0.65798     0.84965    17.56212    67.17471     2.56326     1.96719
     0.59617     0.34506    -0.77024    -1.84528    21.51656    70.55918     2.25332     2.17647
     2.00545     1.59936     1.55261    -1.12926    26.96298    76.34557     1.67145     2.06388
    -1.55880     0.14553    -0.09958    -0.25304    14.14517    64.76104     2.62594     1.81794
    -0.21102    -2.44348     0.44957     0.14572    18.98037    68.28237     2.42144     2.03634
     0.25811    -1.55722     0.75106    -1.71309    20.36249    69.46956     2.25112     2.07223
    -1.35776    -1.21632    -0.51552     1.88982    14.57871    65.05797     2.63207     1.82602
     1.50991     1.65614    -0.39470     0.55763    26.58097    75.89572     1.81744     2.18101
     0.08938    -0.04877     1.93861     0.89805    23.60273    72.63294     2.13315     2.18852
     1.62319     0.45686     2.73848     1.43564    27.46996    76.97041     1.60046     2.00209
    -1.22440    -0.57343    -0.10635     1.71486    16.56441    66.44467     2.63112     1.92113
     0.70448     0.19706     0.19608     0.22832    24.20696    73.25928     2.10346     2.20752
     2.20842    -0.00294    -0.36521     2.35962    27.61288    77.14699     1.58891     1.98393
     0.28761    -1.07796    -1.74901    -0.83446    18.67945    68.04049     2.46561     2.03202
     0.28473     0.17762    -0.86853    -0.49040    21.23725    70.30201     2.37379     2.26064
    -0.17388     0.19511    -1.22521    -1.88071    17.87162    67.39547     2.43363     1.89766
     0.87746    -0.61876    -0.01798     0.19111    23.96935    73.01161     2.12107     2.20453
     0.36124    -0.97785    -0.87193    -0.60405    20.53726    69.65007     2.41259     2.22542
     0.47194    -1.22685     0.49943    -0.66826    21.99964    71.02886     2.24026     2.19739
    -1.43670     1.36135    -0.87722    -0.97640    14.25881    64.83847     2.53723     1.75206
     0.13983     0.30480    -1.03763     0.14982    21.02116    70.10045     2.40560     2.26851
     0.03081     1.88010     0.34612    -0.04017    23.19400    72.21871     2.18657     2.21638
    -0.79860     0.31646     0.22042     0.75089    19.36519    68.62139     2.51544     2.16545
     0.46094     0.85733    -0.59350     0.09972    23.11095    72.13797     2.24101     2.26690
    -1.36685    -0.41564    -0.87039     0.20556    13.54317    64.34893     2.63797     1.83089
     1.08354    -1.00201    -1.31367    -0.19643    22.76724    71.79197     2.25372     2.25718
     0.42086    -1.48822    -0.28343     0.27116    21.70812    70.75091     2.32544     2.25406
     0.04348     1.99710     0.81642     1.08095    24.42526    73.48873     2.08611     2.21026
     2.76388     0.39381     1.07313    -0.14198    28.01650    77.63998     1.50455     1.86184
     0.64398    -0.90042    -0.36858    -1.18602    21.74626    70.78375     2.27499     2.21226
     0.69554    -0.13471     0.57253    -0.55996    23.60486    72.63433     2.11974     2.17483
    -0.58957     0.34491     0.76126    -0.66722    19.76399    68.94968     2.38849     2.11369
    -2.64264    -0.30185    -0.48689    -1.08524     7.56851    59.92728     2.28409     2.00294
     0.86247     1.08288     0.88906     0.06432    25.33499    74.46459     1.95246     2.17135
     0.08274     0.36926    -0.90692    -0.13912    20.82643    69.91844     2.41316     2.25610
    -1.06097    -0.27455    -0.22615    -0.94239    15.58403    65.74878     2.58469     1.81921
    -0.38620     1.93428     0.44635     0.37703    22.27517    71.30349     2.28120     2.25212
    -0.12665     0.01173     0.13577     0.29347    21.42189    70.47807     2.36562     2.26797
    -1.14242    -0.46540     0.68936     1.51015    18.09259    67.58181     2.54573     2.01882
    -0.37427     0.00811     0.13806     0.71809    20.77297    69.87038     2.42664     2.26084
    -0.70346    -0.77839    -1.47263    -0.58401    15.05453    65.38339     2.58809     1.80251
    -2.18139     0.05995    -0.82109    -0.50534     9.62105    61.55494     2.45900     1.88402
     1.16528     1.32755    -1.79400     0.86701    24.31506    73.37173     2.08455     2.19744
    -1.03132     1.51746    -1.87970    -0.06362    15.53421    65.71081     2.50068     1.75191
     0.50564     0.91039     1.02382     0.01810    24.41393    73.47375     2.05378     2.17349
    -0.67813     0.38665    -0.67439     0.23090    18.21995    67.68504     2.56670     2.05310
     1.05181    -0.75056    -1.81091    -0.52157    21.92262    70.95719     2.29283     2.24106
    -2.02230    -1.38701    -0.69300    -1.61475     8.62625    60.79014     2.37811     1.91552
     0.36587    -1.39470    -0.65304     0.16258    21.08559    70.15969     2.38808     2.25837
     0.48035     0.73336    -1.46044     0.18578    21.94835    70.98409     2.31524     2.26357
    -0.12044    -0.96204     0.43430    -0.74181    20.05469    69.20643     2.37610     2.14003
     0.20908    -0.66653    -0.42006     0.92604    21.92585    70.96474     2.34569     2.28819
    -0.50654     0.25577     0.21708     1.20833    20.89088    69.98075     2.42782     2.27340
    -0.11122    -1.65889    -0.86266    -0.73860    17.84753    67.38953     2.53258     1.97720
     0.53120    -0.36869     1.18538     0.25977    23.87421    72.91132     2.10289     2.17714
     1.49149     0.73679     1.06261     0.61340    26.76289    76.10883     1.75071     2.12906
    -0.37658     0.04747     0.51499     0.27058    20.84403    69.93259     2.39089     2.23801
     1.22612     0.40002    -0.27589     1.97343    26.12156    75.35603     1.87444     2.19059
     0.53065     0.17875    -0.27924    -0.41752    22.84921    71.87308     2.23378     2.24241
    -0.34148     0.86683    -1.07384    -0.81103    18.67501    68.03755     2.47074     2.03565
    -0.24227     0.63464     2.25952     0.02785    22.63156    71.65187     2.18708     2.18385
     0.42520     0.54398     1.08540     0.60748    24.41402    73.47515     2.06871     2.18984
     1.04852     1.32865    -0.97511    -0.72842    24.04689    73.09321     2.12417     2.21619
     0.55425     0.52936    -1.91914    -0.47078    20.93963    70.01600     2.33484     2.20037
    -0.45556     0.20012    -0.59680    -0.16278    18.89767    68.22856     2.52503     2.11047
    -0.72254    -0.15151    -0.56608    -0.51965    17.09598    66.82773     2.57963     1.92936
    -0.44925     0.04588    -0.73057     0.39897    19.00911    68.32328     2.53813     2.13654
     0.02327     0.32059    -1.43179    -0.21826    19.67985    68.88404     2.44773     2.15256
     0.07821     1.51285    -0.38157     0.40608    22.72459    71.75076     2.27673     2.27699
    -0.42639    -1.14133     1.26817     0.84735    20.52188    69.63059     2.36864     2.18687
    -1.13797     1.14020     0.41394    -0.25702    18.07741    67.56528     2.51241     1.98849
     2.03974     1.25492    -0.22102    -1.90382    25.88628    75.07309     1.81747     2.09812
     0.52528    -0.43386     0.59402    -0.13280    23.25039    72.27488     2.16858     2.20154
     0.28033     0.24834    -0.02431     0.52454    23.02913    72.05510     2.24165     2.26140
    -1.27532     1.42120    -1.19922    -0.56839    14.85078    65.24250     2.53598     1.75796
     0.90245     2.20305    -1.48772     0.09772    23.92280    72.96459     2.13479     2.21710
     0.67037    -0.71861    -1.00499    -0.05136    22.11164    71.14485     2.32012     2.27856
    -0.06412     0.13649     0.97932    -0.80448    21.54475    70.58665     2.25661     2.18183
     1.20288    -0.69080    -0.52760    -0.77289    23.75681    72.79171     2.13045     2.19746
     1.23919     0.00221     0.48900    -0.32737    25.15986    74.27127     1.96346     2.16021
    -0.44617    -0.47482     0.10962     0.46092    19.80369    68.99714     2.47730     2.19166
     1.46590     0.75248    -0.48880     0.05492    25.77961    74.96545     1.92753     2.20387
    -1.26408     1.81992     0.08078     0.90153    18.49069    67.89945     2.55272     2.07705
     1.59395    -0.98529    -0.03251     1.66769    26.08129    75.30267     1.83053     2.13830
    -0.02846    -0.47373     1.57140     0.36029    22.36837    71.39245     2.23289     2.21273
     0.05170    -0.73268     0.63985    -1.13744    20.73799    69.82265     2.29613     2.14820
     1.51665     0.77265    -0.28678    -0.12907    25.90814    75.11009     1.89964     2.19058
     0.59294     0.11053    -0.34916     1.65965    24.22774    73.28340     2.13070     2.23884
    -0.43516    -0.24135    -1.67886    -0.16286    16.89580    66.67766     2.54772     1.88318
     0.98673    -0.32540    -0.53652    -1.61403    22.71275    71.73260     2.17698     2.17804
    -1.39902     0.00570     1.09988     0.62152    17.16628    66.87605     2.54207     1.90621
    -1.30909    -2.04239     0.08638    -0.68773    13.15647    64.08534     2.54484     1.76959
    -0.74845     0.24240     1.17841    -0.04755    19.84605    69.02461     2.40635     2.13918
    -0.36953    -1.88439    -0.63220    -0.96564    16.61969    66.47813     2.55236     1.86231
     0.70861     0.24174    -1.60805     0.69721    22.53570    71.56116     2.26651     2.25523
     0.77107     0.72332     1.44286    -0.22969    24.92248    74.01253     1.97688     2.14521
    -0.17277    -0.34419     0.45207     0.90995    21.68290    70.72793     2.34311     2.26822
     2.48820    -0.53434     1.22717    -0.59051    27.09854    76.51189     1.65271     2.05159
     0.48744    -1.07923    -0.13100     0.05677    22.26742    71.29562     2.27899     2.24948
    -0.30170     0.59344     1.77432    -1.06136    21.36386    70.40825     2.21046     2.12777
    -1.79851     0.30899     2.17183    -0.90964    15.64435    65.78315     2.39839     1.67884
    -1.09328    -0.44262     1.07083     0.46494    17.96368    67.47658     2.50958     1.97286
     0.55764     0.28590     1.47345    -0.27684    24.11534    73.15945     2.05903     2.15045
     0.97347    -1.34091     1.03521    -0.08692    24.01688    73.05616     2.05772     2.13936
     0.17818     0.46399     0.07898    -0.37342    22.27419    71.30172     2.27056     2.24249
     1.18913    -1.67919     1.27419    -0.44586    24.11936    73.16030     2.02084     2.10773
    -0.47493     1.18422    -0.27620     0.37486    20.54334    69.65951     2.44275     2.25061
     1.12694    -0.27015     1.17231    -1.58814    24.01645    73.05129     1.99278     2.06917
    -0.09754    -0.54772    -1.48217    -0.51345    18.14693    67.62019     2.51232     1.99887
    -0.77535    -1.04420     0.76010     0.07453    18.17475    67.63952     2.49292     1.98637
     0.16497     0.87551    -0.51339    -1.36567    21.09000    70.15544     2.30673     2.18912
    -1.62018    -0.28411    -0.84890     0.29036    12.45635    63.59891     2.61712     1.84361
    -1.36410    -0.93406     1.19164     0.33261    16.18705    66.16787     2.51908     1.80340
     2.11383     0.70741     1.36122     0.34820    27.60481    77.13540     1.59274     1.98755
     0.99795     0.94846     0.77673    -0.95009    24.77959    73.85712     1.97262     2.12309
     0.77947    -0.73009     0.56253     1.13277    24.51501    73.58037     2.04859     2.17705
     0.99973    -0.48170     0.50378    -0.26451    24.35298    73.40887     2.05223     2.16517
     0.76846    -1.45401    -0.32745    -0.95498    21.94383    70.97583     2.26317     2.21455
    -0.98853     0.20088     0.03896    -2.17087    16.22580    66.19057     2.47210     1.76500
    -0.66372     2.34538    -0.20597     0.42944    20.74041    69.83787     2.40850     2.24262
    -1.60534     0.23093     0.16210     0.17006    14.74572    65.17222     2.63116     1.82789
    -0.33418     2.44650     0.04700    -0.19153    21.90214    70.93677     2.28553     2.23208
    -1.83173     2.22466    -0.42114     0.30591    14.69712    65.13825     2.57841     1.78728
     0.80238     1.18882    -2.16982     0.97837    22.76617    71.78626     2.18155     2.18385
    -0.65850     0.48556    -1.08034    -0.76095    16.97049    66.73163     2.53977     1.88432
     0.87375    -0.71769    -0.47451     1.62313    24.30865    73.36603     2.10127     2.21385
    -0.49673    -2.96757     0.33336    -0.43450    16.66577    66.50435     2.46693     1.79736
    -0.55209    -0.37917    -0.27217    -1.48652    17.47936    67.10363     2.49164     1.89761
    -2.45367     0.17103    -0.26847    -1.69816     8.90304    61.00816     2.38140     1.88667
     0.42661    -2.24879    -0.02267    -0.44264    20.77278    69.85942     2.33282     2.18199
    -0.06572    -0.51834     0.17491     0.31054    21.24976    70.31380     2.37006     2.25740
     2.20397     0.51655     0.44964    -1.69629    26.25522    75.49906     1.76892     2.09564
     1.17638    -0.22738    -0.79175    -0.05043    24.24776    73.30347     2.11649     2.22592
     1.63368     0.19563     0.86707    -2.39211    24.62988    73.68637     1.87356     1.99319
     0.02953     1.28806    -0.01025    -0.80240    21.90817    70.94121     2.26651     2.21516
     0.70728    -0.07477    -0.12973    -1.63720    22.38636    71.40699     2.17785     2.16078
    -1.17860     0.48402     0.43589    -1.26978    16.63097    66.48079     2.49466     1.81479
     1.16982     0.47037     0.57892    -2.08282    23.94954    72.97993     1.96826     2.03608
     1.40768    -0.22448    -0.12922    -0.88543    24.73098    73.80852     2.00957     2.15881
     0.86827    -0.17809     0.14291    -0.22519    24.05487    73.09960     2.10287     2.19274
    -0.10440     0.03977    -0.42999    -0.27094    20.42093    69.54592     2.43340     2.22962
     1.13003    -0.30679    -0.39085    -1.80684    23.09344    72.11280     2.12029     2.14231
    -1.37204    -0.29066     0.11390     1.89371    16.59433    66.46579     2.62579     1.91931
    -1.16024    -1.55193     0.20715    -0.35980    14.80550    65.21234     2.57420     1.78606
     0.07982    -0.90937     1.12711     0.72448    22.38642    71.41101     2.24234     2.22227
    -0.07178    -0.31472    -0.72267     0.99228    20.76284    69.86283     2.44356     2.27453
     0.80736    -1.28570     1.13152     1.08613    24.38426    73.43942     2.02940     2.14149
     0.35015     0.63169    -0.36533    -0.72772    22.23453    71.26251     2.27126     2.24085
     0.21379    -0.56473     0.27403    -0.01643    22.04783    71.07989     2.28998     2.24595
     0.52707    -0.79719     0.05878    -0.34729    22.47344    71.49773     2.24496     2.23019
    -0.53277     0.24853    -0.00887     1.65799    20.79033    69.88897     2.44668     2.27920
     0.35328    -1.33791    -0.46579    -0.65076    20.69333    69.79095     2.38204     2.21573
    -0.60188    -0.08155     1.07203     0.75746    20.66661    69.76753     2.39382     2.22280
    -0.82024     0.39171    -0.13924    -1.79170    17.06258    66.79184     2.47413     1.83724
     0.77815    -0.22979     0.84787     0.68670    24.74094    73.82066     2.02478     2.17651
     1.16397     0.03179     0.14947    -0.37194    24.82261    73.90797     2.01322     2.17373
     0.46038    -0.37898     0.95793     0.39402    23.66492    72.69701     2.13375     2.19372
    -1.08396    -1.38827     0.40233     1.42735    16.97504    66.73730     2.56496     1.90509
     2.27117     0.77565     1.95471     0.86352    28.09969    77.74169     1.48675     1.83224
     0.56069    -1.99378     0.19194    -0.97313    21.20371    70.26045     2.27499     2.17184
     0.02828    -0.64080    -1.18903    -0.40183    19.14744    68.43284     2.49228     2.11822
     0.26322    -1.44129    -0.80184     0.73360    20.84115    69.93247     2.41332     2.25656
    -1.18603    -0.42874     0.37642     1.66781    17.63153    67.22977     2.58247     1.99133
     0.42658    -0.00023    -1.04530    -1.06917    20.91743    69.99807     2.36306     2.22271
    -1.16329    -0.19996    -0.44895     0.35857    15.68458    65.82206     2.64843     1.87464
     0.32636    -0.49303    -0.45629     1.08383    22.53439    71.56201     2.29728     2.28376
    -0.03821     0.80208    -0.36247     1.87515    22.79841    71.82580     2.29070     2.29473
     1.14497    -1.83321    -2.01701    -0.06629    21.50008    70.54750     2.30199     2.21798
    -0.32537     0.34638    -0.17729     0.41883    20.65594    69.76316     2.43966     2.25990
    -0.54388     0.74531    -0.33206     1.58010    20.66799    69.77697     2.46140     2.27925
    -1.10016     0.89463     0.71011     1.95607    20.00850    69.17911     2.47822     2.21755
     0.87001     0.63089     1.08006     0.13266    25.22613    74.34445     1.96137     2.16669
     0.66734    -1.37832    -0.99916     1.57962    22.56790    71.59352     2.26988     2.25909
     1.74298     0.21240     1.36453     0.98346    27.14263    76.56829     1.67085     2.07021
    -0.68361     3.44884     0.42776     0.82636    22.43289    71.45834     2.25839     2.24014
    -0.21784    -1.96122    -2.13064     1.09238    16.57813    66.44572     2.52651     1.83672
     1.13322     0.17242    -0.22234    -0.66046    24.40357    73.46372     2.06419     2.18398
     0.15714    -0.14792     0.88244    -0.60091    22.14238    71.16877     2.23169     2.19828
     0.51167    -0.72858    -1.14298     1.35798    22.23214    71.26317     2.31305     2.27951
    -0.42205     0.92288    -0.04520     0.94221    21.29051    70.35614     2.40424     2.29033
     0.72687     0.14187     0.71420     0.56343    24.72499    73.80468     2.03542     2.18683
     0.90142     0.68235     0.90796     1.05638    25.80361    74.98994     1.90470     2.18203
     1.62299     2.24965    -0.51756    -0.37616    26.39441    75.67339     1.83052     2.17622
     0.11903    -1.59100    -1.30411    -1.48453    17.67713    67.25343     2.48736     1.91917
    -0.39708    -0.40001    -1.25786     0.41263    17.99599    67.50761     2.55618     2.01522
    -1.68662    -1.59306    -1.65822    -0.03225     9.47812    61.44574     2.46477     1.90077
     1.72854     0.62251    -0.10342    -1.35601    25.51004    74.65392     1.89704     2.13340
     0.46102    -0.60304     0.72617    -0.09413    23.03378    72.05605     2.18294     2.20260
     0.44605    -0.84452     0.43471    -0.12533    22.60864    71.63132     2.22568     2.21960
    -1.36167    -1.10144     0.76295    -0.64990    14.85492    65.24521     2.51697     1.74399
    -0.22720     0.21279     0.53189    -0.09847    21.27680    70.33688     2.34278     2.23627
    -1.27664     0.55110     0.53617    -0.45301    16.87083    66.65843     2.53897     1.87313
    -0.98888    -1.45814     0.56917     1.95795    17.91936    67.44295     2.51669     1.97254
    -1.33361     0.86242    -0.00427     0.45386    16.75262    66.57955     2.61661     1.92570
    -0.84065    -0.62969     1.02643     1.69516    19.74810    68.94414     2.44833     2.16104
    -0.48101     1.87222    -1.09812    -0.36070    19.12228    68.40444     2.44308     2.07447
     0.20141    -0.82732    -0.20781     0.65090    21.82532    70.86617     2.34028     2.27604
    -0.53756     0.43528    -0.06633    -0.87292    18.99855    68.30281     2.45841     2.06861
     1.16999     0.61633    -0.17630     0.95497    25.76302    74.94696     1.93184     2.20620
     0.62907     0.27489    -0.69575    -0.45987    22.74832    71.77313     2.25576     2.25817
     0.06896     0.40331    -0.94253    -0.19123    20.70248    69.80346     2.41772     2.24745
     0.81729     0.00937    -1.56281     1.32945    23.14354    72.16923     2.21434     2.24152
     0.53984     0.68063     1.29502     1.46907    25.36461    74.49869     1.96109     2.18453
    -0.80700     1.92428     2.09988    -0.86501    21.04268    70.10103     2.20818     2.09975
     1.35643     0.24956    -2.38111     1.66931    23.88174    72.91520     2.05831     2.12684
     0.76849    -1.90976     0.30883     0.85896    23.29059    72.31391     2.14322     2.17602
    -0.68314     1.51526     1.66993    -0.56645    21.12624    70.18518     2.25812     2.15015
    -0.45577     0.93519     1.12604    -0.33913    21.29761    70.35243     2.29717     2.19829
     0.98872    -1.43046     0.83359     2.14014    25.04805    74.14433     1.93892     2.11571
    -0.07058     0.47994     0.66407    -0.01905    22.20274    71.23110     2.27078     2.23817
    -1.76431    -1.56268    -0.68544     0.08132    10.51580    62.21735     2.53605     1.88054
    -0.23678     1.21554     0.20207     0.36840    22.06973    71.10337     2.31517     2.27047
    -0.78234    -1.68074    -1.38243     1.10430    15.13981    65.44257     2.60761     1.81991
    -0.53279     1.05099    -0.10580     0.14539    20.26295    69.40402     2.44847     2.22377
    -1.66038     0.39941    -1.89364    -0.75664    10.99765    62.57171     2.47434     1.80737
     0.38854     0.09495     1.05549     0.48851    23.91877    72.95858     2.11529     2.19431
    -0.65156     0.03095     0.10781     2.29296    20.60698    69.71959     2.45261     2.26487
    -1.39581    -0.26708     0.38110    -1.36373    14.68112    65.12617     2.53080     1.75061
    -1.58130    -0.20197     0.44901    -0.11217    14.66504    65.11641     2.59523     1.79930
     1.50768     2.32339     0.64813     0.23914    27.09467    76.51073     1.70591     2.10211
     0.29230     0.89951    -1.43788     0.32353    21.51488    70.56533     2.34454     2.25799
     0.88123    -0.53751     2.17653    -0.30657    24.52581    73.58678     1.99096     2.11494
     0.29371    -0.74844    -1.30693     1.62814    21.31720    70.37816     2.37014     2.26337
     0.87429    -0.85364     1.27295     0.05690    24.30188    73.35355     2.03861     2.14468
    -0.14210    -0.59373     0.65414     0.06502    21.11595    70.18423     2.34817     2.22724
    -0.21343     0.70536    -0.14365    -0.53994    20.68308    69.78195     2.38622     2.21797
    -0.27976     0.53054    -1.61423    -2.15623    16.97226    66.72018     2.40790     1.77594
    -1.58557    -0.91973     0.41525     0.90873    14.57497    65.05503     2.60874     1.80827
    -2.20438     0.88365    -1.21785     0.03058    10.20793    61.99471     2.46086     1.84332
    -1.43868     0.26222    -0.72276     1.01884    14.75996    65.18242     2.64912     1.84200
    -1.05249     0.06638    -1.05138    -1.55088    14.24543    64.82925     2.54609     1.75852
     0.13326    -0.55417    -1.55445    -0.08762    19.35204    68.60340     2.46914     2.12661
    -0.65796    -0.15452    -0.54737    -0.76628    17.25287    66.94192     2.55941     1.92922
     1.68145    -0.63460    -0.47916    -1.45796    24.50473    73.56653     2.01417     2.13865
     0.13357     1.22056     0.35332     0.00556    23.15868    72.18362     2.19875     2.22662
     0.44810     1.40594     1.63750    -0.31168    24.54401    73.60770     2.00596     2.13391
    -0.21302     0.20670    -1.15237    -0.92663    18.48084    67.88212     2.48444     2.02050
     1.43398    -0.18390    -1.03872    -0.31636    24.53418    73.60475     2.08305     2.21895
     2.04175     1.36409     1.24605    -0.16347    27.48498    76.98754     1.61812     2.01717
    -1.07811     0.63453     0.94896     0.28282    18.88628    68.21314     2.48372     2.07449
    -0.65950     0.38151    -1.57732     0.35190    16.97229    66.73389     2.55204     1.89388
    -0.21270    -0.81081     0.12198    -0.91475    19.40578    68.64251     2.42098     2.09374
     2.37261    -1.14563    -1.13330    -0.85731    25.73787    74.91303     1.89603     2.16339
     0.11393     1.00027    -1.11103     0.99061    21.87723    70.91703     2.34528     2.28561
     0.18949    -1.44113    -0.72737     1.08042    20.87545    69.96442     2.41145     2.25813
     2.62485    -0.45739    -1.29607     0.97212    27.19523    76.63401     1.68316     2.08260
     0.29162     1.93223     0.45682     0.38369    24.36915    73.42905     2.08437     2.20277
    -0.98706     1.42444     0.92830     0.11586    19.85967    69.03856     2.41932     2.15084
    -1.21637    -0.70598    -0.47726    -0.41099    14.24102    64.82670     2.63017     1.82144
    -0.36414     0.18894     0.87656     2.03395    22.48473    71.51145     2.28150     2.26506
    -1.68685     0.81925     0.30749    -1.79800    14.15451    64.76686     2.51508     1.73507
    -0.08327    -0.18309    -1.63351    -1.36636    17.65321    67.23256     2.46591     1.89826
    -1.57085    -0.27921     1.10319    -0.13296    15.48361    65.67736     2.52853     1.77207
    -0.05353     0.08030     0.58613    -0.09122    21.83481    70.87193     2.29836     2.23943
     1.59286     0.35188    -0.05287     1.25006    26.65464    75.98115     1.78296     2.15275
    -0.32351     0.92500     1.64181    -0.56057    21.86607    70.89661     2.22118     2.17140
    -0.54409     1.73938    -0.38120    -1.14005    19.36298    68.60284     2.40059     2.07068
     1.57499     1.11249    -1.02417    -0.83247    25.17347    74.29080     1.99815     2.20137
    -0.68939    -1.07765    -1.42161     1.27945    16.29917    66.25174     2.59360     1.86952
    -1.19425    -2.39072    -2.03251    -0.01436    10.64296    62.31176     2.51397     1.85669
    -0.94150    -0.10979    -1.91789    -0.86837    13.78475    64.51516     2.54223     1.75729
    -0.50277    -0.58620    -0.93381     0.56210    17.95431    67.47813     2.57929     2.02907
    -0.55342    -1.89608    -1.37406    -0.41436    14.93029    65.29836     2.59732     1.80639
    -0.43358    -1.39966     0.98687     1.24595    20.32329    69.45078     2.38587     2.17902
     0.72459    -0.70645     0.65169     0.36355    23.98325    73.02443     2.10015     2.18293
     1.42564     0.73697    -0.18719    -1.42872    24.82022    73.90111     1.97366     2.12900
     1.02399     0.12504    -1.57657     1.28721    23.79897    72.83712     2.15354     2.22585
     0.44654     0.50823     1.19396     2.28585    25.36672    74.50072     1.95948     2.18267
     0.53828     0.42605     0.30158     1.51698    24.73327    73.81608     2.05945     2.21438
     1.11595     1.16482     0.21027     0.20579    25.71968    74.89608     1.92343     2.19138
    -1.57960    -1.08595    -0.97878    -0.75578    10.92118    62.51281     2.54085     1.86025
     0.10038     1.49077    -0.17330     1.82300    23.90390    72.94798     2.17795     2.26047
    -2.79059    -1.22671     0.21385    -1.69385     7.17450    59.59260     2.21336     2.02160
    -1.67480     1.77001    -0.86703     0.08938    14.17196    64.77944     2.56603     1.77338
     0.94274    -0.17320     0.02969    -0.54696    23.95015    72.99053     2.10523     2.18626
    -1.14788     0.96751    -0.03032    -1.01759    16.70121    66.53448     2.53074     1.85035
    -0.49098    -1.90608    -0.76217     0.88336    17.20960    66.91263     2.58642     1.94682
    -1.22598     0.56625    -1.01716     0.63668    15.41994    65.63662     2.62114     1.84072
    -0.11271     1.49689    -1.40198    -0.03143    20.15271    69.29808     2.40277     2.17426
    -1.62079    -0.74992    -0.09535     0.97724    13.75860    64.49652     2.64464     1.83338
    -0.12449    -0.57083     2.13948     0.76213    22.49469    71.51692     2.21528     2.20322
    -2.75707    -1.88783     0.75293    -0.94514     7.99860    60.30104     2.22141     1.85671
     1.28128     0.47206     0.40812    -0.23267    25.53700    74.68829     1.92592     2.16920
    -0.85500    -0.95687     0.52003    -0.56401    17.17053    66.87603     2.51217     1.88192
    -0.14402    -0.36010    -0.24885     1.42556    21.37372    70.43504     2.39750     2.29138
    -0.59909    -0.39235     1.03146     0.71287    20.31388    69.44535     2.41079     2.19880
    -2.25150     2.30837     1.01525     1.83648    16.22111    66.19482     2.57311     1.84727
     0.17944     0.45661     0.76019    -0.92756    22.33369    71.35580     2.19674     2.17621
    -1.21502     0.76370     1.52894     0.02089    18.73131    68.07957     2.44272     2.01973
     0.73635    -0.39376    -1.29035    -1.61460    20.96534    70.03901     2.32457     2.19454
    -0.19385    -0.25938     0.29779    -1.31654    19.86025    69.03010     2.35473     2.09786
     0.40208     0.22185    -0.32301    -2.02129    21.20057    70.25413     2.23539     2.13583
    -0.97355     0.77077    -0.76135     0.90971    17.52289    67.14868     2.59460     1.98879
     1.23834     1.17040    -0.00610     1.66444    26.57406    75.88700     1.81142     2.17441
    -1.01228     0.17604     1.50555     0.12210    19.06287    68.35365     2.43693     2.06090
    -0.21444    -0.41399     0.57654     1.98808    22.22687    71.25699     2.29854     2.26458
     1.44371     1.04396    -0.31301     0.34573    26.14114    75.37937     1.87769     2.19659
    -0.65270    -0.49027    -1.26623    -0.49038    15.97346    66.02123     2.58694     1.84263
    -0.99042    -1.03565     1.27874    -0.43400    17.29383    66.96215     2.45824     1.85178
    -0.38609     0.84703    -0.42254    -0.36052    19.85812    69.04211     2.45543     2.18092
     0.89097     0.95823    -0.44209    -0.73720    23.96960    73.01174     2.11646     2.20043
    -0.23948     1.33834    -0.04609     1.18265    22.44754    71.47668     2.31282     2.29318
     0.39663     1.62945     1.61779    -1.94063    23.28416    72.29834     1.96896     1.99468
    -1.54391     2.59420    -0.69448     0.00589    15.77741    65.88119     2.53059     1.78742
    -1.18753     0.04978     1.33444    -0.49586    17.58233    67.17812     2.45968     1.88460
     0.02447    -0.83392     0.54953     2.57464    22.92531    71.94842     2.21501     2.22650
    -0.27323     1.43087    -0.96734    -0.27420    19.96011    69.12946     2.43301     2.17604
    -1.34219    -2.69610     0.07740     2.42539    14.58747    65.06245     2.51854     1.74056
     0.86542     0.13271    -0.21652     1.45884    24.99037    74.09283     2.03266     2.21555
     2.79643    -1.74772    -0.28097     1.24650    27.32142    76.78839     1.58127     1.98846
    -0.66878    -0.50075    -0.35635     0.31371    17.99749    67.51208     2.58204     2.03654
     1.97282    -1.24447    -0.85183    -0.05630    25.50431    74.65155     1.92971     2.16811
     0.06985     2.22407     0.69801    -0.66633    23.25873    72.28037     2.11875     2.15041
     0.35770     0.80114    -0.55126     1.16044    23.48733    72.52067     2.22239     2.27415
    -0.11875    -0.13553    -0.24420     0.00601    20.67947    69.78290     2.42264     2.24824
     0.03330     1.10102     1.41924     0.17538    23.55112    72.58016     2.13556     2.18766
    -0.04379    -1.26654     0.15401     1.23644    21.27302    70.33534     2.36228     2.25198
