      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.85518    -1.02745     0.20732    17.94268    67.41866     2.59995     2.12582
     1.46805     1.43481     1.57859    25.89580    75.09136     1.86836     2.15516
     1.23971     1.02786     0.45995    24.59869    73.66751     2.01765     2.15361
    -1.99635    -1.92859    -0.55125    12.44131    63.30589     2.57531     1.86617
    -1.23595    -1.59544     0.27630    15.68539    65.66647     2.62564     1.99312
     0.16823     0.11412     1.01759    22.77555    71.80169     2.27705     2.28156
     0.32325     0.39875    -0.72347    21.86123    70.89320     2.24706     2.19638
     1.69300     1.33486     0.98833    25.59795    74.75417     1.90100     2.15039
     0.12847    -0.21007     1.78889    22.64145    71.66913     2.30502     2.30039
     0.91634     1.09786     0.46856    24.37373    73.43004     2.03959     2.15420
    -0.63130    -1.05023     0.61046    18.64956    67.99857     2.57230     2.17259
    -0.44782    -0.40825    -0.62796    19.40268    68.63308     2.48901     2.18221
    -0.33000    -0.43327    -0.41776    19.75423    68.94203     2.48227     2.21542
     0.23482     0.37509     0.12192    22.52151    71.54602     2.25503     2.24437
     1.21442     1.31915    -0.25549    24.16042    73.20198     1.99780     2.08742
     0.95487     0.91882     0.63526    24.39004    73.44882     2.05618     2.17427
    -0.55190    -0.97094     0.16382    18.62161    67.97518     2.57272     2.16997
     1.54327     1.28196     0.85386    25.35356    74.48262     1.93005     2.14924
    -1.20527    -1.29653    -1.77850    14.60496    64.86479     2.60199     1.92794
    -1.51889    -1.75743     0.48554    14.83089    65.03092     2.60666     1.94076
    -0.41734    -0.31583    -0.36164    19.90863    69.07841     2.46937     2.22106
     0.46034     0.77000     0.63843    23.71818    72.75238     2.13685     2.20205
     0.57999     0.23641     0.64605    23.19159    72.21866     2.22372     2.25541
     2.06521     2.09162     1.91570    26.82808    76.18357     1.71288     2.09604
    -0.87446    -1.06117    -0.61985    17.03505    66.69790     2.61285     2.06180
    -0.19451    -0.21066     0.62989    21.37128    70.43081     2.40156     2.30138
    -0.11077    -0.16192     0.46130    21.45574    70.51089     2.38953     2.29736
    -1.53859    -1.65867    -0.66973    13.98409    64.41403     2.63044     1.92818
     0.25783    -0.17095     1.07814    22.43793    71.46726     2.32170     2.30361
     0.02506     0.41880     0.46244    22.58777    71.61246     2.25989     2.25301
     0.85874     0.31562     0.63269    23.59134    72.62458     2.17851     2.23699
    -0.41754    -0.37683    -0.75376    19.39728    68.62720     2.47918     2.17302
    -2.02581    -1.90647    -1.16017    11.83668    62.87142     2.56477     1.87338
    -0.38701    -0.37542     0.36249    20.50038    69.61649     2.46304     2.27717
    -1.68150    -1.48827    -0.08191    14.71213    64.94454     2.62930     1.95294
     0.87676     0.68408     1.94097    24.94599    74.04393     2.02761     2.20508
     0.87248     0.66771     0.35692    23.82079    72.85748     2.12090     2.19328
    -0.11002    -0.01109     1.35542    22.39808    71.42730     2.31642     2.29543
    -0.84866    -0.78222    -1.28636    17.14546    66.78079     2.56717     2.03089
    -0.78542    -0.70326    -1.48031    17.27411    66.87996     2.54380     2.02047
     0.43876     0.67650    -0.67433    22.39269    71.41338     2.18311     2.16718
     0.07676    -0.42367     1.08090    21.68182    70.72952     2.39121     2.31636
    -0.45305    -0.47481    -0.22289    19.64170    68.84440     2.50044     2.21876
     1.11079     0.79698     0.89518    24.61602    73.68901     2.04733     2.18866
    -0.03849     0.70499    -1.07645    21.38697    70.43091     2.22683     2.14659
     0.24112     0.34783    -1.16429    21.24891    70.30074     2.25608     2.16193
     1.02201     1.02674    -0.40942    23.61339    72.63945     2.06132     2.11359
     0.04885    -0.07320     0.59101    21.96207    70.99943     2.34886     2.29740
    -1.36532    -1.48602     0.70678    16.07031    65.95624     2.61528     2.00465
     0.83123     0.83645     0.32531    23.93062    72.96975     2.09679     2.17621
    -0.72270    -0.55301    -0.94823    18.26731    67.67692     2.53352     2.09888
     1.22798     1.51165     0.65891    25.10598    74.20934     1.94028     2.12780
    -1.29748    -1.18751    -1.45571    15.00805    65.16173     2.61567     1.95434
     2.15520     2.23797     1.28855    26.55987    75.86008     1.73905     2.09947
    -1.43719    -1.44881    -1.13942    14.30571    64.64751     2.63196     1.93978
    -2.02962    -1.78832    -0.85760    12.43599    63.30185     2.58389     1.87338
    -0.65464    -0.56043    -0.35155    18.96457    68.26051     2.53392     2.17278
     0.42864     0.05070     1.41787    23.27739    72.30696     2.23799     2.27580
    -0.59811    -0.61760    -0.88875    18.40816    67.79325     2.53498     2.11439
    -0.84207    -0.77089    -0.41586    18.04475    67.49955     2.57957     2.11753
     0.30133     0.36767    -0.31825    22.18715    71.21426     2.25647     2.22552
     0.37651     0.22285     0.79722    23.04993    72.07611     2.24217     2.26460
     0.45920     0.41039     0.75881    23.38655    72.41569     2.19736     2.24144
    -0.93114    -0.73711    -0.83349    17.54151    67.09433     2.57758     2.07078
     2.13511     2.44897     0.10325    25.68342    74.83624     1.79113     2.04045
    -1.48706    -1.91444     2.59090    15.79075    65.73924     2.48974     1.89485
    -0.31817    -0.10417     0.65742    21.39455    70.45237     2.39280     2.29531
    -0.54845    -0.35013     0.18763    20.11909    69.26934     2.47915     2.25202
     0.05313     0.20762     1.73293    23.22570    72.25376     2.23126     2.26467
     0.36956     0.48892    -1.53138    21.24471    70.29185     2.19734     2.10924
    -1.51826    -1.52145    -1.71416    13.38544    63.98172     2.60435     1.89350
     0.05733     0.17217     0.22463    22.07426    71.10685     2.31226     2.27086
    -0.42319    -0.33166    -0.94945    19.28764    68.53051     2.46811     2.15108
     0.55539     0.27674     2.43338    24.32543    73.38551     2.11530     2.23242
     0.48204     0.18613     1.67980    23.71894    72.75688     2.18824     2.25679
     0.13722     0.18492    -1.83333    20.23943    69.35467     2.26489     2.07890
    -1.47548    -1.52758     0.22553    15.31990    65.39356     2.62926     1.97868
     1.07390     1.04878     0.09600    24.15475    73.19974     2.04429     2.13836
     0.01894    -0.43357     0.57606    21.19219    70.26152     2.42265     2.30569
     0.40130     0.27063     0.87072    23.20736    72.23483     2.22605     2.25866
    -1.91765    -2.06158    -1.19167    11.63473    62.72566     2.55417     1.87348
    -0.12073     0.15540    -0.32300    21.27867    70.33705     2.34629     2.24483
    -0.78594    -0.97721     0.11235    18.12404    67.56562     2.59308     2.13708
     1.13805     0.72500     1.23742    24.80877    73.89583     2.03744     2.19982
    -1.24364    -1.10491    -1.56259    15.24255    65.33487     2.60502     1.95615
    -0.55632    -0.61970    -0.96191    18.40614    67.79107     2.53021     2.11000
     0.60878     0.50362    -0.07172    22.96563    71.98777     2.19239     2.20901
    -1.28441    -1.48998    -1.66342    14.01294    64.43416     2.61005     1.91354
    -0.32659    -0.30982    -0.05697    20.36251    69.48870     2.45561     2.25694
    -1.06582    -1.03500    -0.27382    17.05703    66.71559     2.61983     2.06925
    -0.14840     0.25885    -0.60785    21.11615    70.18038     2.32947     2.21676
    -1.32423    -1.52967    -0.57153    14.88547    65.07243     2.64000     1.96803
     0.52792     0.40738    -1.42725    21.42725    70.46789     2.20036     2.12483
    -0.20784     0.05652    -0.70426    20.61045    69.70895     2.37465     2.21113
    -2.09164    -2.38239    -1.06621    10.67829    62.02504     2.48626     1.88505
    -2.06886    -1.93933    -1.33272    11.49931    62.62731     2.55006     1.87727
     1.35482     1.43980     0.63840    25.14844    74.25584     1.93795     2.13073
    -0.41998    -0.39586    -0.24447    19.84932    69.02697     2.48345     2.22682
     0.01544     0.26170    -0.93604    21.04060    70.10639     2.30551     2.18919
     0.47367     0.67848    -1.65228    21.48300    70.51756     2.14281     2.07683
    -0.25460    -0.07190    -0.86618    20.15263    69.29097     2.40260     2.18926
    -1.18967    -1.03169    -1.29955    15.80226    65.75337     2.60952     1.98551
     0.92444     1.09465    -0.19537    23.78399    72.81507     2.05920     2.12376
    -0.74766    -0.58101    -0.57758    18.52264    67.88936     2.54462     2.13471
    -0.50570    -0.81251    -0.04643    18.91789    68.22321     2.55485     2.18611
    -0.11688     0.08173     0.20596    21.65628    70.70138     2.35056     2.27732
     1.36021     1.01772     2.32630    25.89492    75.09352     1.89112     2.17959
    -0.38141    -0.53052    -0.84150    19.03595    68.31769     2.50144     2.15222
     0.51754     0.08669    -0.11122    22.22450    71.25310     2.28541     2.25542
    -0.39951    -0.33682    -0.20053    20.04991    69.20568     2.47014     2.23694
     1.16771     1.52290     0.46687    24.90406    73.99024     1.95456     2.11838
     1.21507     1.02284     0.46318    24.57628    73.64382     2.02072     2.15457
     1.05119     1.05551     1.47274    25.20158    74.31891     1.97426     2.17814
    -0.90830    -0.87310    -2.10663    16.05818    65.94270     2.53664     1.94039
    -0.90101    -1.20138     0.49901    17.63683    67.17295     2.60557     2.10344
     0.74586     0.29602     0.94307    23.68815    72.72443     2.17881     2.24470
    -0.35398    -0.25267    -0.24220    20.25772    69.39215     2.45024     2.24154
    -1.25948    -1.45599     0.55826    16.25611    66.09776     2.62101     2.01935
    -1.94520    -1.80888     0.19132    13.55222    64.10141     2.58461     1.88143
    -0.05727    -0.12396    -0.91315    20.31729    69.43992     2.39032     2.19562
     0.07942     0.06957    -0.33251    21.42507    70.47709     2.34058     2.25113
    -0.57913    -0.42798     0.03259    19.75884    68.94821     2.49972     2.23100
     0.89739     0.90621     0.86230    24.50009    73.56549     2.05258     2.18172
    -0.69201    -1.07111     2.20358    19.50593    68.72496     2.50113     2.20485
    -0.28503     0.08129    -0.95813    20.27553    69.39982     2.37396     2.17729
     1.78903     1.52043     2.44826    26.63009    75.94856     1.76437     2.13175
    -0.43536    -0.11420    -1.11220    19.53003    68.73681     2.42370     2.13960
    -1.84178    -1.64793    -0.98456    13.06450    63.75179     2.60976     1.89320
    -2.05612    -2.11478    -1.93795    10.53461    61.91552     2.49411     1.90614
    -2.60178    -2.57328    -0.86620     9.58825    61.19079     2.38055     1.92101
     0.38945     0.29048     1.94494    23.91117    72.95431     2.16144     2.24387
    -1.67773    -1.88497     0.48101    14.15755    64.53845     2.58772     1.90136
    -0.05233    -0.10353     0.75566    21.89076    70.93045     2.35915     2.30186
    -1.38581    -1.35251     0.22495    15.98962    65.89601     2.63214     2.01345
    -0.00870    -0.06470    -0.85925    20.55042    69.65317     2.37422     2.20487
     0.02262    -0.19353    -0.16467    21.03348    70.10835     2.39737     2.26967
    -0.16206     0.06806    -1.46552    19.95288    69.10360     2.34484     2.11786
     0.16162     0.02826     1.08511    22.67297    71.69979     2.29174     2.28947
     0.31856     0.44592     1.20108    23.58427    72.61752     2.18323     2.24081
     0.71862     0.91176     0.18854    23.76735    72.80076     2.10142     2.16804
    -1.65479    -1.93989    -0.55372    13.11436    63.78755     2.60018     1.88599
     1.96281     1.77044     1.58616    26.43254    75.71225     1.78071     2.12887
     0.76194     0.74769    -0.41182    23.08836    72.10850     2.13512     2.15791
    -0.34779    -0.71728     0.84251    20.17876    69.32562     2.49745     2.27431
     1.24995     1.10917     1.45799    25.41038    74.54828     1.94607     2.17460
    -0.31837    -0.75221     0.11667    19.53680    68.75491     2.52535     2.22895
     0.60802     0.84473    -0.09038    23.32829    72.35207     2.13213     2.16965
    -1.89725    -2.03240     0.16713    13.05859    63.74735     2.56297     1.85599
     0.56703     0.38451     1.11436    23.74060    72.77807     2.17131     2.24065
    -0.31101    -0.71512    -0.38551    19.16893    68.43482     2.52642     2.18896
    -1.04128    -0.75652    -0.16842    17.91995    67.39890     2.58643     2.11180
    -1.42022    -1.35955    -0.02685    15.66980    65.65533     2.63755     2.00137
     0.36199     0.18558     0.21694    22.49381    71.51969     2.27489     2.26201
     0.03418    -0.01864    -0.24591    21.29373    70.35292     2.36251     2.26047
     0.09428     0.01421     0.22586    21.86961    70.90821     2.33945     2.28238
     0.37428     0.43615    -1.08199    21.61912    70.65568     2.22638     2.16156
    -0.53329    -0.89265    -0.66954    18.06664    67.51649     2.57015     2.11156
     0.53570     0.75904    -0.49975    22.76746    71.78634     2.15855     2.16355
     1.08882     1.28349     0.23962    24.48082    73.54041     2.00347     2.12503
    -1.02793    -1.04269    -0.89375    16.50637    66.28875     2.61606     2.02933
     0.13404     0.43355     0.21052    22.54332    71.56765     2.25316     2.24385
     0.13054    -0.05722     0.05885    21.64536    70.69106     2.35413     2.27990
     0.76324     0.97099     0.48455    24.12413    73.17014     2.07555     2.16990
    -0.81357    -0.56404    -0.67367    18.34058    67.73856     2.54593     2.11715
    -1.13781    -1.10753    -0.90199    16.10023    65.97935     2.62491     2.01322
    -0.52580    -0.63885     0.28493    19.60321    68.81320     2.52383     2.23480
     0.81290     1.10385    -0.53184    23.35685    72.37767     2.07187     2.10828
     1.45199     1.61613     0.55877    25.26616    74.38277     1.91065     2.11570
    -0.26435    -0.33948    -0.24562    20.22608    69.36408     2.45734     2.24443
     1.35657     1.42924    -1.45231    23.17848    72.19025     1.94282     1.96308
    -2.35169    -2.12556    -1.86783    10.01639    61.52028     2.45826     1.93322
     0.33209     0.23081     0.59960    22.85003    71.87513     2.25486     2.26446
     1.16304     1.37483     0.62024    24.93155    74.02146     1.96668     2.13538
     0.35178     0.27111    -1.75458    20.72011    69.79655     2.22799     2.09324
     0.40856     0.46418     0.27292    22.99371    72.01741     2.21327     2.23180
     0.60995     0.32916     1.63882    24.05200    73.10030     2.14660     2.24065
     1.23325     1.19897     0.32822    24.62063    73.68902     1.99760     2.13357
    -2.63006    -2.38337     0.04416    10.80666    62.12815     2.41039     1.80807
     0.77476     1.27713     1.44252    25.08851    74.19391     1.97364     2.16262
    -0.39926    -0.38925    -0.12987    20.00708    69.16803     2.47879     2.23985
     1.73335     1.90069    -0.59488    24.55874    73.61186     1.88160     1.99560
     0.94026     0.69467     1.35897    24.67529    73.75352     2.05596     2.20479
    -1.18220    -1.11583    -0.78577    16.10129    65.98036     2.62846     2.01615
    -0.26770    -0.42356     0.53955    20.74453    69.84225     2.45321     2.29229
     1.74129     1.90622     0.65788    25.70294    74.86635     1.84674     2.10504
     0.13046     0.27348     0.83707    22.83426    71.85950     2.25873     2.26710
    -0.05882    -0.20149     1.38120    22.14296    71.17712     2.34757     2.30831
    -0.05057     0.32946    -1.20032    20.77974    69.85877     2.29237     2.15512
     0.44397     0.84566    -1.62583    21.64737    70.67571     2.11904     2.06555
     0.04817    -0.05551    -0.01426    21.46595    70.51853     2.36468     2.27594
     0.60978     0.55725    -0.30459    22.81266    71.83328     2.18550     2.19300
    -1.13413    -1.41568     0.53561    16.60916    66.36812     2.61950     2.03916
     1.76710     1.75384     0.19423    25.25439    74.36614     1.88222     2.08206
    -0.47941    -0.49071     0.43029    20.14936    69.29810     2.49033     2.26490
    -0.70464    -0.51102    -1.69794    17.67245    67.19157     2.49569     2.01076
     0.07888    -0.14159     0.92810    22.14166    71.17554     2.34370     2.30478
    -0.42055    -0.46742    -0.23526    19.70228    68.89754     2.49615     2.22173
     0.43221     0.24311     0.30202    22.74151    71.76593     2.25269     2.25561
     0.32718     0.23995     0.78300    23.00292    72.02874     2.24510     2.26444
    -0.55311    -0.33555     0.57192    20.46934    69.58796     2.46399     2.27481
    -0.28987     0.17065    -0.49777    20.86544    69.94628     2.36253     2.22428
    -1.34617    -1.56975    -0.64659    14.65592    64.90365     2.63816     1.95744
    -0.20855     0.20471    -0.54273    21.00482    70.07634     2.34695     2.22280
    -0.45577    -0.61045     0.17894    19.69945    68.89737     2.51583     2.23851
     2.32804     2.31020     1.36541    26.73244    76.06655     1.71330     2.08927
     0.08672     0.03564    -1.48921    20.24410    69.36529     2.32183     2.12865
    -0.32930    -0.66321     0.38053    19.96583    69.13405     2.50571     2.25884
     0.72449     0.92251     1.39072    24.71016    73.78911     2.03766     2.18815
    -0.03570    -0.00810     0.09182    21.52437    70.57468     2.36231     2.27821
    -0.38237    -0.72352     0.03137    19.42244    68.65517     2.52950     2.21981
    -1.46610    -1.25044    -0.28302    15.63013    65.62557     2.63758     1.99936
    -2.02915    -1.84414    -1.59813    11.56900    62.67779     2.55335     1.87637
     1.15997     0.87982     2.41811    25.64351    74.80981     1.92975     2.18791
    -0.98267    -1.23607     0.44518    17.33458    66.93333     2.61334     2.08512
     1.15482     1.05767     0.86571    24.87583    73.96461     2.00070     2.16674
    -0.48892    -0.26510     0.84246    20.94004    70.02369     2.43310     2.29249
     1.30502     1.19104     0.63546    24.93049    74.02156     1.97773     2.14771
     0.57280     0.25158     0.67201    23.22678    72.25422     2.22024     2.25421
     0.55979     0.50327     0.34180    23.28122    72.30745     2.18619     2.22271
     0.01938    -0.35822     0.70060    21.45330    70.50975     2.40336     2.30975
    -0.51046    -0.32892     0.47764    20.48105    69.59858     2.46240     2.27463
    -0.21389    -0.08197     0.26410    21.27392    70.33667     2.39187     2.28491
     1.70414     1.81119     0.39237    25.41292    74.54172     1.87339     2.09398
    -1.22873    -1.27311    -0.13179    16.21259    66.06548     2.63687     2.02929
     1.31966     1.32705     0.86861    25.22416    74.34028     1.94390     2.14736
    -0.38702    -0.39804     0.19363    20.30492    69.43781     2.47230     2.26550
     2.50725     2.26668     1.87010    27.11252    76.52885     1.66424     2.06264
    -0.62406    -0.52510    -0.86843    18.59347    67.94600     2.52245     2.12266
    -1.47923    -1.57960    -2.39496    12.75605    63.53050     2.55669     1.84999
    -1.03119    -1.01183    -1.49410    15.99334    65.89670     2.59447     1.98317
     1.21532     1.50654    -0.84928    23.70347    72.72653     1.97073     2.02203
    -0.59987    -0.61363     1.15088    20.21008    69.35335     2.49063     2.27147
    -2.27142    -2.07959    -1.09124    11.00471    62.26644     2.51342     1.87975
     1.99441     2.08988     1.50211    26.54510    75.84373     1.75039     2.10954
     0.00459     0.05796    -0.39043    21.24286    70.30329     2.35168     2.24672
     0.51565     0.79503     0.28444    23.51206    72.54052     2.14083     2.19113
    -0.36975    -0.61631     0.87728    20.40897    69.53439     2.48246     2.28494
     0.33351     0.10240     0.80882    22.81680    71.84275     2.27095     2.27836
    -1.24209    -1.04433    -1.74408    15.24019    65.33247     2.59055     1.94496
    -0.86781    -0.64022    -1.37119    17.36946    66.95517     2.54456     2.02846
    -0.34285    -0.24543    -0.73833    19.80723    68.98511     2.44735     2.19089
    -0.45941    -0.53702    -0.75658    18.97170    68.26396     2.51130     2.15376
    -1.68327    -1.67838    -1.29759    13.00439    63.70867     2.60929     1.89239
     1.13705     1.25966     1.25279    25.29665    74.42135     1.94828     2.16178
    -1.06813    -1.20429    -0.55844    16.32198    66.14858     2.63194     2.03148
    -4.45974    -4.07414    -2.55690     4.50649    56.35783     1.74063     2.01871
    -0.17597    -0.23392     0.36056    21.13077    70.20232     2.41431     2.29288
    -0.17532    -0.12700    -0.12656    20.89743    69.98073     2.40563     2.26482
    -0.49862    -1.02012    -0.14982    18.29929    67.70806     2.57877     2.14210
     1.23302     1.26004     0.85571    25.09496    74.19987     1.96276     2.15160
     0.41082     0.67060    -1.94853    21.13604    70.18222     2.13010     2.04159
    -0.68778    -0.64251    -0.26139    18.79849    68.12128     2.54901     2.16790
    -0.03388    -0.17211    -0.44823    20.72016    69.81405     2.40158     2.24500
     1.65146     1.51315     1.59405    26.08838    75.31193     1.83949     2.14946
    -0.19910    -0.45211     0.73506    20.94956    70.03362     2.44304     2.30232
    -0.64786    -0.66858     1.99162    20.50320    69.61872     2.45953     2.27442
     0.00610    -0.08876    -0.54005    20.84392    69.92788     2.38065     2.23809
    -0.54666    -0.67345     0.24036    19.44476    68.67502     2.53233     2.22463
    -0.46237    -0.58073     0.01125    19.60523    68.81400     2.51557     2.22788
    -0.73090    -0.33777     0.29441    19.90253    69.07530     2.48920     2.23751
     0.57441     0.74682     1.22699    24.26281    73.31760     2.09549     2.20463
    -0.41070    -0.83205     0.02088    19.09593    68.37448     2.54721     2.19906
     0.48193     0.46781     0.40496    23.20016    72.22579     2.19937     2.23088
    -0.35783    -0.62077     0.78842    20.35073    69.48131     2.48598     2.28209
     0.35574     0.32675     1.06363    23.37339    72.40306     2.20992     2.25343
    -0.45479    -0.48379     0.27105    20.07063    69.22695     2.49196     2.25801
    -0.66799    -0.68337     0.20918    19.17208    68.43971     2.54500     2.20534
     0.01640    -0.07705    -0.05250    21.34635    70.40432     2.37328     2.27429
    -1.08924    -0.89226    -0.63371    17.03111    66.69434     2.60675     2.05625
    -2.61081    -2.12130    -1.69201     9.75145    61.31463     2.43025     1.94251
    -0.10700    -0.39203     0.31947    20.87853    69.96623     2.43811     2.29164
    -0.12281     0.06487     0.99457    22.25841    71.28923     2.32181     2.29158
    -1.55367    -1.27954    -0.40581    15.24659    65.33938     2.63694     1.98107
     1.18597     1.14962     1.61407    25.48470    74.63054     1.93577     2.17316
    -0.99959    -1.17733    -1.09550    16.00266    65.90514     2.61963     2.00383
     0.48076     0.16480     0.06334    22.46758    71.49324     2.27002     2.25574
    -0.70857    -0.94861    -1.47414    16.80998    66.51975     2.56952     2.00986
    -0.18695    -0.32311    -0.24572    20.38324    69.50666     2.44609     2.25083
    -0.87972    -0.88608    -0.42585    17.67167    67.19993     2.59637     2.09817
     0.81352     0.94996     1.95368    25.15794    74.27195     1.98622     2.18552
    -1.06503    -0.91296    -0.47302    17.18507    66.81507     2.60868     2.06923
    -0.09757    -0.05142    -0.59562    20.70259    69.79588     2.38460     2.22850
    -0.68840    -0.64752     0.66533    19.60415    68.81424     2.52550     2.23628
    -1.09655    -1.07092    -1.14934    16.03801    65.93162     2.61502     2.00192
    -1.09926    -0.98153    -0.41868    16.98976    66.66282     2.61695     2.06194
    -2.80865    -2.78122    -1.26691     8.50727    60.29757     2.29318     1.99723
     0.45818    -0.02819     1.14872    22.99801    72.02518     2.26617     2.28556
    -1.19691    -1.24676    -0.70633    15.79483    65.74922     2.63662     2.00668
     1.01886     1.18182     0.51718    24.57839    73.64540     2.01386     2.14709
    -0.27601    -0.47569     0.60361    20.66969    69.77327     2.46088     2.29188
    -0.17081     0.25505    -1.21772    20.47217    69.57484     2.31983     2.15014
     1.44825     1.44035     0.03035    24.69762    73.76717     1.95362     2.09275
    -0.79372    -0.68084    -1.06979    17.71230    67.22880     2.55594     2.06655
     0.94325     0.94110     1.26855    24.86698    73.95680     2.01775     2.18459
     0.92175     1.05364     0.57177    24.42734    73.48702     2.04108     2.16132
    -0.27119    -0.16582    -1.12535    19.69544    68.88200     2.41642     2.15164
     1.17739     1.23081    -0.05828    24.25029    73.29730     2.01052     2.10985
     0.66277     0.43578     0.80895    23.69045    72.72592     2.16695     2.23214
     0.20897     0.06457     0.85788    22.63085    71.65754     2.29052     2.28566
     0.76166     0.54285     0.50962    23.69160    72.72588     2.14970     2.21391
     1.14669     1.04627     0.30619    24.40363    73.46090     2.03026     2.14691
     0.27552     0.29191     0.48463    22.77295    71.79758     2.25410     2.25884
     0.58869     0.42628     0.63694    23.46089    72.49101     2.18541     2.23436
    -0.99657    -1.37774     0.33251    16.82271    66.53327     2.62092     2.05420
     1.08867     0.81481     1.37975    24.95284    74.05034     2.01722     2.19460
    -0.48532    -0.39002    -0.45954    19.54120    68.75452     2.48981     2.19836
     1.57772     1.10029     0.76846    25.17300    74.28557     1.95931     2.15799
     0.44381     0.65911     1.49964    24.19225    73.24444     2.11026     2.21382
    -0.21373    -0.32344    -0.04424    20.52957    69.64160     2.44613     2.26546
    -0.24968    -0.13888    -1.28269    19.62631    68.81925     2.40342     2.13262
    -0.72824    -0.97114     0.03938    18.18365    67.61410     2.58993     2.14017
     0.64947     0.57516     1.80899    24.51285    73.58185     2.08252     2.21594
     0.04570     0.32820    -0.77654    21.33806    70.38929     2.29211     2.20106
     1.25823     1.44020     0.48378    24.94334    74.03303     1.95506     2.12379
     0.88377     0.45406     2.02788    24.72263    73.80562     2.06654     2.22187
    -0.66365    -0.65705    -1.03250    18.05199    67.50185     2.54349     2.08663
     0.55331     0.59910    -0.02179    23.06521    72.08768     2.17986     2.20235
     0.04941     0.03897     0.72741    22.26739    71.29800     2.32026     2.29091
     0.17794     0.05681    -1.16807    20.71679    69.80265     2.32084     2.17402
    -0.79877    -0.40727    -0.10635    19.26423    68.51593     2.51612     2.19040
    -0.13076     0.28772    -1.69015    20.13165    69.25853     2.28540     2.08570
     1.18468     1.23417     1.14967    25.24850    74.36847     1.95365     2.16142
    -0.03431    -0.04913    -0.11868    21.26052    70.32225     2.37458     2.26853
     0.84012     0.78565     0.80095    24.27749    73.33207     2.08279     2.19237
    -0.59689    -0.47152    -0.19714    19.41773    68.64905     2.51272     2.20453
     0.34129     0.45913     0.69793    23.25852    72.28549     2.20460     2.24002
     0.04178    -0.10752    -0.49205    20.90807    69.98823     2.38046     2.24370
    -0.57299    -0.85055     0.86003    19.46992    68.69749     2.53605     2.23072
     0.27395     0.39401     0.26465    22.72504    71.74876     2.24254     2.24447
     0.35168     0.29568     1.50419    23.61804    72.65288     2.19138     2.25199
     2.28378     1.79948     0.03818    25.45041    74.57940     1.84111     2.06270
    -3.67766    -3.87446    -0.87051     6.63526    58.59230     1.97685     1.94850
     0.72275     0.53902     0.04872    23.24398    72.26855     2.17056     2.20412
     0.05739    -0.17795     1.48427    22.42291    71.45249     2.32390     2.30445
    -0.47225    -0.41157    -1.35924    18.63131    67.97234     2.47464     2.08461
     0.24362    -0.11823     0.38186    21.97200    71.00877     2.34402     2.29380
     0.24011     0.32132     2.06732    23.82919    72.86933     2.16566     2.24122
     0.03353     0.06805     0.36728    21.99724    71.03255     2.33098     2.28318
    -1.00758    -0.87934    -0.79095    17.07492    66.72809     2.60033     2.05396
    -2.02708    -1.96657    -0.46378    12.36965    63.25471     2.56746     1.86074
     0.70799     0.27010     2.41669    24.47639    73.54466     2.10023     2.23168
    -0.80736    -0.80396    -0.44986    17.99693    67.46087     2.58171     2.11489
    -1.43058    -1.38569    -0.43627    15.18731    65.29560     2.64162     1.98206
    -0.49033    -0.41882    -0.92167    19.01493    68.29849     2.49103     2.14075
    -0.18634    -0.31879    -0.69736    19.95353    69.11590     2.44526     2.20502
     0.80792     0.52676    -0.06494    23.21254    72.23631     2.16632     2.19772
     0.17981     0.64727     0.03794    22.71166    71.73355     2.21349     2.21504
    -0.78174    -0.59750    -0.78657    18.21299    67.63380     2.54786     2.10608
     3.38403     3.45082     1.83215    27.76456    77.33147     1.52600     1.91305
     0.33590     0.24500    -0.76512    21.61858    70.65879     2.27497     2.20583
     0.98419     0.79234     2.42268    25.39982    74.53867     1.96434     2.19314
    -0.01582     0.44325    -1.65919    20.54629    69.63561     2.24408     2.09162
    -2.23087    -1.96563    -1.75269    10.72927    62.06137     2.50579     1.89730
     0.31138     0.35856     0.44427    22.87909    71.90335     2.23852     2.24997
    -0.12984    -0.64569     1.99838    21.43889    70.49591     2.40377     2.30899
    -0.21845    -0.43149     0.20823    20.52301    69.63712     2.46060     2.27742
    -0.11494    -0.28937     0.54331    21.26833    70.33315     2.41161     2.30206
     1.15796     1.37385     1.31017    25.43359    74.57174     1.92622     2.15564
     0.65888     0.70877    -1.24390    22.11628    71.13700     2.13789     2.10877
     0.75484     0.40936     1.82977    24.42739    73.49268     2.10220     2.22881
     1.63863     1.34070    -0.16924    24.58577    73.64746     1.95422     2.08076
    -0.54876    -0.53313     0.47051    19.96529    69.13321     2.50257     2.25589
     0.23296     0.42543    -1.09650    21.41024    70.45486     2.24441     2.16350
    -1.01409    -0.95005    -0.41495    17.24916    66.86563     2.61042     2.07561
     1.45741     1.56572    -1.12461    23.66064    72.68033     1.93183     1.97685
     0.38894     0.28074    -0.40889    22.08680    71.11578     2.26385     2.22627
    -0.87490    -0.99303    -0.17780    17.64169    67.17677     2.60555     2.10358
     0.12440    -0.20032     1.07902    22.20332    71.23628     2.34266     2.30799
     1.54233     1.67900    -0.39793    24.50504    73.55867     1.92269     2.03661
    -0.48835    -0.29784     0.19621    20.34080    69.46969     2.46362     2.26160
     1.23099     1.23711     0.35388    24.66969    73.74098     1.99124     2.13196
