      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.40394    -0.72797    -1.38307    -1.24402    17.11672    66.75644     2.54041     2.00664
    -1.13277    -0.80396     0.68869     0.30750    16.67590    66.41751     2.58970     2.01815
    -0.28664    -0.70919    -0.65358     0.79908    19.96371    69.12779     2.46830     2.22584
    -0.77871    -0.43675     1.24416     0.33866    19.16880    68.43087     2.49393     2.16046
    -0.34762     0.68963     0.57543     0.06830    21.31775    70.37903     2.39638     2.29240
     0.08235     0.46252    -0.02603     0.09307    22.28958    71.31922     2.31021     2.28297
    -1.38573    -0.00518     0.50724    -0.00285    15.77610    65.73470     2.62853     1.99937
     1.44484     0.41462    -1.46961    -0.84991    24.36275    73.41705     2.02386     2.13571
     1.19891    -0.25940    -0.78438     0.54722    24.63218    73.70305     2.01552     2.15462
    -0.19373     0.57548    -0.78365     0.17895    20.94323    70.02748     2.44166     2.30070
     0.99331    -0.51113    -0.75743    -0.00134    23.61763    72.64643     2.10263     2.15798
     1.00047     0.49183    -1.17384    -0.03115    24.20902    73.26155     2.10115     2.20629
     0.51748    -0.64453     0.36793    -0.51277    22.35676    71.37781     2.18514     2.16741
     0.59263     0.21383    -2.70549    -0.60365    21.46959    70.52094     2.35396     2.26747
     2.19213     0.97500    -0.47118     0.35339    26.99161    76.38348     1.70803     2.10037
    -1.69009     0.54957    -0.47186    -0.03340    13.82073    64.29543     2.61188     1.90926
     0.38325     0.85479     1.77775    -0.98361    23.35260    72.37430     2.09210     2.12814
    -1.34111    -0.87357     0.54043    -1.13915    14.18074    64.55470     2.57963     1.89602
     0.25493    -1.30066     0.43311    -0.61509    20.98061    70.04513     2.25872     2.14306
     0.13986     2.00623    -0.47612    -0.66658    22.72230    71.74583     2.24015     2.24070
    -0.76187    -1.33242     1.05144    -0.15357    17.81531    67.30604     2.49602     2.02356
     0.59582     1.47503    -0.23470    -0.95477    23.56772    72.59577     2.11731     2.16849
     0.88526     1.67442    -0.53222    -2.50091    22.94627    71.95766     1.99071     1.99881
     1.30625     0.30394    -0.66258    -0.81793    24.30795    73.35850     2.01612     2.12166
     0.40754     0.54084     2.11591     2.63404    25.62017    74.78381     1.93427     2.18960
    -0.11024    -1.12231    -1.56552    -0.96032    18.16604    67.58973     2.49145     2.05238
     0.48234     1.85988     1.93916     0.00269    25.13782    74.24806     1.97371     2.16855
     0.01279     1.44022    -0.47688     1.05632    23.26316    72.29522     2.27703     2.31522
     0.18065    -0.92014    -0.06336     1.59203    22.40742    71.43171     2.24247     2.22346
    -0.05975     0.14867     0.96028     0.32317    22.27253    71.30117     2.29313     2.26552
     0.07009    -1.16637     0.22783    -1.20523    19.86240    69.01936     2.32083     2.08773
    -0.90425     0.39514    -1.12900    -0.22576    16.90296    66.59520     2.61548     2.05504
    -0.70919     0.19150     0.47570     0.83670    19.91633    69.08970     2.50646     2.25396
     0.24528    -0.07548    -0.11924    -0.48849    21.82514    70.86107     2.29121     2.23504
    -1.11608     1.82853     1.32647     1.13208    20.51682    69.63430     2.48669     2.29928
    -0.74257    -0.98612    -0.41597    -0.77350    16.51444    66.29214     2.57064     1.99261
    -0.30410     0.00924    -1.27402     1.06116    20.24036    69.38085     2.49024     2.27464
    -1.05934     0.09723     0.71896    -1.57110    16.39089    66.19565     2.53837     1.95913
     0.93770    -1.13265     1.46205    -0.97977    22.92933    71.94221     2.01674     2.02949
     0.39021    -0.62569     0.38025     1.39449    23.39092    72.41689     2.15078     2.19159
     0.06795    -1.25349    -0.49056     0.35088    20.65473    69.74919     2.36339     2.20470
     0.36547     2.07949    -1.87005    -0.91353    22.35907    71.38488     2.26229     2.24077
    -1.51738    -1.35006    -1.45087     0.72268    12.54457    63.37980     2.55753     1.85093
     0.85524    -1.71252    -1.23465     1.52990    23.09797    72.11549     2.09408     2.11197
     0.28350    -0.76405     0.25411     1.03150    22.69056    71.71244     2.21428     2.21312
     0.84960    -0.74427    -1.55589    -0.34357    22.43519    71.45724     2.21035     2.19613
    -1.35231     0.61911     1.97414     0.46693    18.27317    67.68463     2.56120     2.12381
     0.83400    -0.42649     2.08591    -0.04426    24.17840    73.22044     1.99293     2.08363
     0.11888     0.25300     0.21173     0.93352    22.98149    72.00799     2.25909     2.27712
    -1.29852    -0.00208     0.33296    -1.34158    14.93415    65.10604     2.58839     1.93059
     2.50634    -1.72305     0.34732     0.39537    25.72390    74.86404     1.67361     1.91096
     0.34287     1.67395    -0.21709    -0.57516    23.34846    72.37543     2.17978     2.21937
     0.40909     0.88795     1.71283     1.03240    24.97357    74.07458     2.03107     2.21259
     0.45630    -0.32141    -0.07044     0.32334    22.92362    71.94629     2.20752     2.22144
     0.69234    -0.87477    -1.03270     1.77209    23.53019    72.55779     2.12689     2.17547
    -0.19428    -1.11185    -0.39544    -0.82724    18.83883    68.14354     2.44545     2.08156
    -0.20717    -0.53952    -0.98694    -1.33047    18.42648    67.80195     2.47371     2.06277
    -0.33836    -1.55999     0.00905     0.44713    19.19551    68.44827     2.44695     2.12162
    -0.60985    -1.32525     1.75664     0.01976    19.08326    68.34784     2.41321     2.08042
     0.79424     2.78392    -0.62529    -0.08887    25.27788    74.40376     1.97621     2.18992
    -0.39803     0.89438     0.34005     0.80510    21.72706    70.77421     2.39987     2.32742
     0.01209    -0.11457    -0.56630     1.59432    22.24274    71.27416     2.32782     2.29628
     0.69201    -1.06898     0.10826     0.82316    23.35940    72.38165     2.10171     2.13764
     0.07912    -0.92538    -0.29821    -0.28214    20.59183    69.69023     2.36113     2.19750
    -1.49566     1.59218    -0.21028     0.32718    16.40358    66.20973     2.60947     2.01872
     1.13114     1.16732    -0.85021     0.18491    25.25091    74.37609     1.99278     2.20553
     0.01883     0.00207    -0.92242    -0.52901    20.56798    69.67361     2.41339     2.24094
     1.35306    -0.14614    -2.85470    -0.97444    23.04451    72.06549     2.15813     2.17988
    -0.40891    -0.17611    -0.94432    -0.86634    18.32214    67.72156     2.52819     2.09997
    -1.17653    -1.31779     0.55567    -1.27558    14.48055    64.77191     2.55363     1.88708
    -0.38540     1.06488     0.87840    -1.15709    20.64120    69.73611     2.35846     2.19896
    -0.30303    -0.58007    -0.27507     0.92101    20.39062    69.51336     2.44475     2.25005
     0.14186     1.51412    -1.54035     0.98182    22.96129    71.99076     2.30526     2.32276
     0.29415    -0.21487     0.16370    -0.97563    21.58567    70.62558     2.25899     2.18942
    -0.20502    -1.15372     0.11605    -0.15949    19.68397    68.87178     2.41618     2.15007
     0.73483    -0.13565     0.88132     0.21117    24.06904    73.11160     2.06487     2.15310
    -1.09724    -1.17396     0.37754     0.67111    16.51262    66.29159     2.58510     2.00421
     1.76089    -0.78804     1.44449     0.06491    25.39059    74.50790     1.80889     2.01728
     0.11453     1.04902    -1.97031    -0.93297    20.67061    69.76833     2.40640     2.24457
     0.25380    -1.21466     0.42107    -1.48185    20.29299    69.40153     2.24728     2.07021
     0.96920     1.47431    -0.48251    -0.85071    24.43333    73.49150     2.02588     2.14365
     1.38559    -0.26735     0.44020    -0.43786    24.64257    73.70765     1.94745     2.07979
    -1.27801     0.13593    -0.58496    -1.24272    14.38947    64.70750     2.60378     1.92138
     0.74610    -1.30603    -0.09627     0.09236    22.72295    71.74013     2.12980     2.13109
    -0.77417     1.79090     0.43354     0.65670    20.90269    69.99145     2.46212     2.31471
    -1.23028     0.17365     0.83645     0.63223    17.58952    67.13464     2.60074     2.09490
    -0.12652     0.43125     1.10610     0.26301    22.33305    71.36137     2.29668     2.27271
     0.02724     0.02551     2.18633    -0.07221    22.64707    71.66811     2.20113     2.19917
     1.02860     0.87515     1.32480     0.26593    25.57845    74.73383     1.91455     2.16259
    -0.43491     1.67933    -0.45869     1.92024    22.35062    71.38396     2.36874     2.34297
     0.21062    -0.75763     0.44964    -1.53092    20.51791    69.61035     2.25654     2.10034
    -0.26697     0.76429    -1.65146    -1.20797    18.90549    68.20565     2.49359     2.13115
     0.45352    -0.11617     1.15579    -1.71385    21.89827    70.92191     2.13147     2.09170
     0.37368     0.28663     0.13059     0.38447    23.33845    72.36689     2.20243     2.24345
    -0.39100     1.36890    -1.03911    -0.62092    19.91559    69.08532     2.47477     2.22644
    -0.91416    -0.13804     1.52848     0.60813    19.29672    68.54259     2.50334     2.18291
    -0.91778    -0.84613     1.58108     0.13185    18.21461    67.63064     2.50315     2.06733
    -1.62638     0.48374    -0.11889    -0.98668    13.59986    64.13579     2.59838     1.89327
    -1.00705     0.96768    -0.02604     1.40032    19.28146    68.53579     2.55758     2.22856
    -0.69692    -0.46557     0.93385     1.72697    20.27946    69.41159     2.44580     2.23952
    -0.63506     2.05166    -0.54983     0.86473    21.03708    70.11735     2.45418     2.32021
    -1.49458     0.68458     0.78740     0.60533    16.70751    66.44427     2.62476     2.04939
     0.32444     0.20579    -1.04160    -0.21072    22.01455    71.04862     2.31917     2.27372
    -1.18797    -0.03066    -0.50057     0.58905    16.32176    66.14846     2.63213     2.03187
     0.92090    -1.10841    -0.36180    -0.53773    22.71603    71.73246     2.11497     2.11722
    -0.11065     0.97196    -0.23905    -0.03167    21.81337    70.85538     2.36535     2.30209
    -0.39678    -0.42547     0.35446     1.40223    20.93424    70.01604     2.41083     2.27216
    -0.79355     2.13501     0.75246     1.20163    21.74586    70.79328     2.40937     2.33751
    -0.61436    -0.11025     0.81140    -0.47437    19.19646    68.45312     2.48053     2.15186
    -0.21664    -0.09346     1.50823     0.30899    21.80144    70.83956     2.31226     2.25259
     0.23273    -0.16436    -0.75307    -0.35355    21.45328    70.50412     2.33950     2.25254
     1.44707    -0.82825     1.31910     1.27887    25.59608    74.73794     1.80404     2.04029
    -0.83145     0.12461     0.58854    -0.25794    18.48701    67.85974     2.54493     2.13127
     1.55347     1.27857    -0.69344    -0.67305    25.51239    74.65647     1.89631     2.13287
    -0.76317     0.13539    -0.83652     0.80581    18.46789    67.84799     2.58258     2.16255
    -0.91197    -0.91125     2.56296    -0.50389    18.26569    67.66551     2.43299     2.01147
    -1.88801    -0.31508     0.90600     0.42617    13.61679    64.14806     2.60071     1.89548
     1.20493     0.58061     0.16739    -0.76488    24.60503    73.67067     1.98198     2.11399
     0.26888    -0.09314     2.38924    -0.09846    23.23347    72.25509     2.12386     2.15522
    -1.62862    -0.10589    -1.13713     0.54786    13.36192    63.96496     2.59341     1.88428
     0.82373     0.46177    -0.71299    -0.54578    23.55581    72.58530     2.13909     2.19245
    -0.11352     0.00309    -0.36744     1.70846    22.09638    71.13126     2.34778     2.30535
    -0.23879    -0.15055    -1.22555    -0.60512    19.08668    68.36164     2.50529     2.16151
     1.41073     0.86247    -1.13006    -0.38795    25.08506    74.19050     1.97552     2.16465
    -0.96407     0.10610     1.81409     0.75609    19.64419    68.84559     2.49180     2.21153
    -2.00963    -1.40406    -2.77687    -0.18561     8.59062    60.36519     2.32569     2.01371
    -0.37981    -2.47220     0.61644     0.73782    18.86102    68.15661     2.39770     2.04050
    -1.49945     0.10903    -0.04732    -1.95537    13.24042    63.87671     2.55258     1.85090
    -0.63947     1.05386    -2.47645     1.80133    19.05958    68.33969     2.51502     2.16770
     0.42853     0.15347     0.02722    -0.91686    22.27822    71.30199     2.21993     2.19613
    -0.49560     1.34074     0.56000    -0.02825    21.21646    70.28360     2.41050     2.29638
     0.59841     0.43904    -1.53888     1.54163    23.93618    72.98225     2.18198     2.26913
     0.40719     0.43680    -0.19330    -1.15194    22.13727    71.16319     2.22801     2.19512
    -1.29371    -1.68335    -0.54893     0.59075    14.08790    64.48795     2.59525     1.90470
    -1.01421    -0.58500     2.00966    -0.63500    17.68115    67.19841     2.49168     2.00885
    -0.32564     0.43775    -0.01415     0.19148    20.87607    69.96383     2.43704     2.29039
    -1.91663     1.08421     0.95598     1.64413    15.92138    65.84261     2.59623     1.98201
     1.40910    -1.42398     1.38592     0.39379    24.61842    73.67228     1.86027     1.97522
    -0.43137    -2.48776     1.47067    -1.53765    17.25424    66.84988     2.34182     1.84714
    -1.82643     1.43685     0.18926    -0.32874    14.36165    64.68703     2.59574     1.91451
    -0.15226     0.12267    -1.17937    -1.00927    19.38778    68.61777     2.46931     2.16355
    -1.96433     0.21962    -1.36405    -0.94606    10.63823    61.99607     2.47347     1.87784
     0.17608     0.24055    -0.47802    -1.13051    21.10949    70.17360     2.32402     2.21115
     0.32836    -0.62144     0.99222     0.96333    23.22413    72.24717     2.15376     2.18415
    -0.52941    -0.27893    -0.82156    -0.04110    18.49334    67.86622     2.55561     2.14151
     0.26230    -2.05803     0.79673     0.92445    21.73912    70.77011     2.18404     2.12731
     0.64456     0.83898    -0.61216     1.31172    24.73623    73.82322     2.09207     2.25235
    -0.97664     0.88342    -0.16273     1.48199    19.27858    68.53318     2.55654     2.22737
    -2.13072    -1.02344    -0.34626     0.34042    10.57373    61.94755     2.47152     1.88273
    -0.05826    -0.95698     1.15076     1.00372    21.87494    70.90822     2.26728     2.21472
     2.18098     1.18983    -0.56734     0.27052    27.03403    76.43534     1.70395     2.09815
     0.36503     0.83108    -1.89504     0.40857    22.56581    71.59458     2.32056     2.31146
    -1.48445     0.57633    -1.15095     0.81586    14.99989    65.15564     2.61103     1.95108
     0.76712    -0.26115    -2.16799     0.54368    22.89167    71.91627     2.24231     2.25496
     0.60365     1.78076    -0.25836     1.22068    25.38204    74.52632     2.02188     2.25496
     0.27133    -1.30979     0.42204    -0.42194    21.18317    70.23760     2.25335     2.15439
     1.24794     0.53763    -0.42312     0.01393    25.08162    74.18728     1.97980     2.16916
     0.14858     1.71065     0.92562    -0.09643    23.78642    72.82404     2.15381     2.22482
    -0.65619     1.31034     1.99709     0.71192    22.09964    71.13464     2.34990     2.30748
    -1.09104     0.74969    -1.67633    -1.69853    14.57440    64.84091     2.56132     1.89642
     0.14595    -0.38660     0.10246     0.44304    22.10307    71.13383     2.29251     2.25394
    -0.30703    -0.61080     1.02034    -0.86395    19.74299    68.92003     2.38169     2.12721
     1.75386    -0.27737    -0.08575    -0.37071    25.17161    74.27525     1.88704     2.07647
    -1.73255     1.26887     0.80046    -0.15108    15.41707    65.46525     2.61554     1.97239
     0.93707     0.44996    -0.46011    -0.07872    24.29003    73.34491     2.07756     2.18803
    -1.76264     0.85031     0.13704    -0.06246    14.29377    64.63835     2.61656     1.92776
    -1.68647    -1.49154    -1.73147    -0.36325    10.43284    61.83841     2.48972     1.91331
    -0.54205    -2.05113     0.73588    -0.69312    17.43277    66.99760     2.45034     1.95217
     1.48799     0.95463    -0.19389    -0.92953    25.13141    74.23394     1.91433     2.10120
     0.81424     0.47372     0.89917     0.99639    25.24227    74.36471     1.97907     2.18899
    -0.08932    -0.04287    -1.39853     1.47092    21.24172    70.30837     2.41880     2.30644
     2.07416    -1.76665    -1.12143     0.67829    25.05553    74.13483     1.79422     1.95027
    -1.15091     1.11660    -0.59614    -0.34406    16.76596    66.48842     2.60857     2.03999
     0.08312    -0.53379    -0.81862     0.06150    20.89732    69.97890     2.38846     2.24977
     0.34604     2.71565    -1.04299     0.40289    24.25468    73.31332     2.14312     2.25644
    -1.14275     0.30665     0.44586    -0.04545    17.23757    66.85620     2.60675     2.07157
    -0.24492    -2.10387     0.36740     1.13563    19.84337    69.00792     2.36509     2.12174
     1.05298     1.80585     0.32478     0.85071    26.30954    75.57603     1.85980     2.19731
     0.27258    -0.73912     0.41889    -0.62997    21.49162    70.53424     2.25544     2.17966
    -0.47955     1.10747    -1.03185     2.18252    21.36620    70.42880     2.43369     2.33019
    -0.80283    -1.11092     0.45233     1.33813    18.55878    67.91592     2.51278     2.11018
    -0.13627     0.04262     0.53705    -0.24780    21.22008    70.28222     2.35941     2.25177
    -1.14295    -1.61598    -0.03773     0.37904    15.23510    65.32882     2.59390     1.94725
     0.00804     0.57600    -1.03758    -0.22439    21.20201    70.26905     2.40353     2.28957
     0.35678     0.19235    -0.45018    -0.02286    22.60289    71.62783     2.26410     2.25836
    -1.95526     0.58098    -0.58353     1.06118    13.37020    63.97032     2.56002     1.85852
     0.58917     1.08833     1.04565     0.33448    24.82990    73.91859     2.03668     2.20128
     0.48732     0.71865     1.61210     0.41391    24.57080    73.64109     2.05353     2.19035
     0.14638    -0.74105     1.88834     1.02236    23.00758    72.02778     2.15392     2.17105
    -0.99407     1.10501    -0.19745    -1.01933    17.32582    66.92246     2.56617     2.04360
    -0.74348     0.19322    -0.86789    -0.85869    17.18984    66.81690     2.58341     2.04827
    -0.15059    -0.72355    -0.61585    -0.29547    19.66924    68.86285     2.45076     2.17873
    -0.68459    -0.60787     1.13273     1.86369    20.41392    69.53238     2.42260     2.23294
     0.88594    -0.31180     1.63727     0.51162    24.66408    73.73294     1.97330     2.11056
     0.86681     0.12776    -0.28945    -1.98481    22.34698    71.36325     2.09653     2.08084
    -1.31725     0.30680     1.01688     1.96460    18.43454    67.81814     2.56259     2.14153
     0.34312     1.35578     0.03439    -0.47324    23.34850    72.37573     2.18305     2.22307
     0.16462     1.04591     0.76286     0.58202    23.80066    72.84117     2.18285     2.25790
    -0.52661    -0.87702    -0.42619     0.03392    18.32917    67.72800     2.53509     2.10646
     0.00375    -0.92627     1.39063     0.26074    21.67166    70.70929     2.26004     2.19549
    -1.18159     1.62829     1.50153     1.38454    20.37473    69.50435     2.49482     2.29202
     0.92159    -0.03639     0.87487     0.31401    24.61542    73.68417     2.00586     2.14205
    -1.00992     0.56923    -1.63133    -0.07384    16.19882    66.05405     2.61894     2.01461
    -0.50952    -1.45909    -0.00524    -0.04662    18.12880    67.56020     2.50181     2.05720
    -0.42213    -1.86981    -1.45035    -0.95966    16.16601    66.02480     2.54416     1.95178
     0.49752    -0.07262    -0.11656    -0.24129    22.78755    71.80950     2.20987     2.21600
    -1.43155     0.92227    -1.23313    -0.55493    14.36619    64.69050     2.60029     1.91810
    -0.85053    -1.11654     0.23148     1.93792    18.53255    67.89366     2.50871     2.10400
     0.60262    -0.00887    -0.77895     1.64828    24.06220    73.11004     2.13563     2.22953
     0.23786    -0.37507     2.08127    -1.30445    21.78495    70.81204     2.15220     2.10507
     0.59944     1.25011    -0.45245    -0.02591    24.09351    73.14268     2.13309     2.22981
    -0.01955    -0.55681    -0.15863    -1.01822    20.01285    69.16133     2.37702     2.15255
    -0.79320    -2.29536     1.06721    -0.15848    16.79234    66.50024     2.48002     1.93384
     0.22299    -0.89820    -0.64746     0.92400    21.81940    70.85650     2.30248     2.24377
    -0.53278    -0.16151     1.10129     0.61924    20.59057    69.69629     2.42883     2.25622
     0.81628     1.74743     1.00503    -1.18700    24.49060    73.54553     1.95746     2.07164
     0.15691     0.50990    -0.03333     0.73678    23.04843    72.07593     2.26219     2.28489
     0.24176    -0.08913    -1.21451     1.30192    22.45586    71.48426     2.30970     2.29312
     1.30529     0.07643     0.23154     0.97917    25.65104    74.81369     1.89505     2.15090
     0.11613     0.44728     0.82782     1.77905    23.95911    73.00475     2.16646     2.25370
     0.29198    -0.35917    -1.78977    -0.60093    20.58969    69.69183     2.39601     2.22824
     1.14203     1.07944    -1.47547    -0.15033    24.72224    73.80364     2.05063     2.20445
     1.56868     0.43516    -0.95829     0.37094    25.66407    74.83086     1.91097     2.17055
    -0.16666     2.05437     0.12574     1.89575    23.99127    73.04232     2.21225     2.30651
    -0.58559     0.25785    -0.49088    -0.79176    18.38613    67.77539     2.53825     2.11507
    -0.85213    -0.59304    -0.26948     0.15224    17.29535    66.90064     2.59300     2.06436
     1.28581    -0.25141     0.05970     1.32102    25.50556    74.64870     1.89681     2.13226
    -0.07296     0.16275     0.11815    -0.08606    21.43694    70.49050     2.36357     2.27269
     0.30892    -0.25129     0.32790    -0.51232    22.07672    71.10458     2.24527     2.20841
    -0.00407     0.23625    -0.29015     0.04268    21.59608    70.64426     2.36549     2.28658
    -1.92031     0.08348    -1.09238    -1.30936    10.64199    61.99840     2.47813     1.88156
    -0.06057    -1.67014    -0.55600     0.49124    19.86891    69.03486     2.40066     2.15610
     1.75761     0.08407    -0.43863    -1.69204    24.28719    73.32857     1.91763     2.00973
     2.25813    -0.33684    -0.06110     0.64260    26.44517    75.71982     1.72363     2.07117
    -1.03262     0.39410    -1.11440     0.12153    16.56903    66.33768     2.62651     2.04235
     0.18592     1.13297     1.48307     0.38591    24.08997    73.13875     2.13081     2.22687
     0.78627    -1.01861     0.10276    -0.06240    23.00814    72.02615     2.11284     2.12989
     1.21645    -0.26013     0.65147     0.20231    24.86749    73.94996     1.95037     2.10890
    -0.99579     1.34427    -0.88682     0.04648    17.81342    67.31331     2.58967     2.10541
    -0.28276     1.72048     0.83956     0.51843    22.91362    71.94136     2.28747     2.30083
    -1.08312     1.41372     0.61777    -0.91995    17.99339    67.45368     2.53834     2.07635
     1.26188     1.10805    -1.20289     0.83013    25.75367    74.93810     1.94517     2.21993
    -3.30346     2.25510     0.51853    -0.17351     9.08989    60.81213     2.17795     1.81598
    -0.70609    -0.94117    -0.69045     0.43190    17.52199    67.07885     2.57803     2.06958
     1.11332    -0.09626    -1.83673     0.80898    24.29501    73.35141     2.09182     2.20421
    -0.11748     0.19977     0.70940     0.87155    22.40013    71.42874     2.30801     2.28775
     0.31254     0.14537     0.50469    -0.10304    22.84497    71.86764     2.21681     2.22624
     0.01153     0.00488    -0.56093     0.52397    21.64557    70.69276     2.37214     2.29626
     0.45552     0.67966     0.05288    -0.33280    23.28361    72.30976     2.18505     2.22144
     0.65843    -0.62010    -0.04985     0.13139    23.09129    72.11250     2.15338     2.17643
     0.00004     0.97545    -0.67568    -1.04248    21.05490    70.12515     2.35929     2.23722
    -0.37559    -1.39364     0.44953    -0.49548    18.71062    68.03486     2.43974     2.06248
     1.37875    -0.79216     1.37266     1.43712    25.60745    74.75134     1.80770     2.04600
     0.59476     0.76163    -1.43468     0.88019    23.85229    72.89592     2.19511     2.27605
     0.41462    -0.53600    -0.17958    -0.06928    22.26784    71.29320     2.24309     2.21757
    -0.74479     1.06287    -0.11560    -0.63842    18.86422    68.17459     2.52882     2.15714
    -0.66450    -0.77639    -0.39586     0.22576    17.97045    67.43747     2.56214     2.09530
    -1.43156     0.29488     1.82662     1.14231    17.98664    67.45160     2.57207     2.10559
    -0.35803    -1.27533    -0.58363     0.96419    19.30928    68.55013     2.47531     2.15922
    -1.02915    -0.18689     3.06453    -0.83019    18.51692    67.87160     2.42261     2.02795
    -0.30560     0.95820    -0.95179    -0.29327    20.29183    69.42574     2.47150     2.26354
     0.43502     0.24014    -1.10404    -2.44635    20.48515    69.57838     2.23836     2.08026
    -0.47312     0.51101    -0.44340    -0.59125    19.33818    68.57878     2.50477     2.18870
     0.50344     0.11727     0.67319    -0.39059    23.17516    72.19766     2.15500     2.18369
     0.78927    -1.57705    -1.45803     0.64191    22.39051    71.41118     2.18074     2.16231
     0.95909    -1.75221    -0.23111     0.79958    23.33949    72.35732     2.03522     2.06471
    -0.21284    -0.91253     0.72122     1.45830    21.44557    70.49581     2.32557     2.23785
     2.71204     1.12774    -1.68800    -0.07417    27.18591    76.61976     1.66879     2.06841
     0.14145    -1.46312     0.21970    -0.79287    20.20977    69.33196     2.30542     2.11123
    -0.03742     1.44379    -0.23214    -0.38437    22.14848    71.18035     2.31720     2.27976
     0.80931    -1.63636     0.16166    -1.54792    21.37013    70.40548     2.10690     2.03841
     1.85270    -1.27238    -1.43700     0.62620    24.93487    74.01372     1.87478     2.02906
     0.39866     0.23314    -0.09175     0.90658    23.61851    72.65320     2.18817     2.24899
    -0.74785    -1.01492     0.28976     2.20675    19.30260    68.54398     2.47209     2.15592
     0.14608     1.25378    -1.34722    -0.00059    22.20544    71.23831     2.34214     2.30785
     1.30633    -2.14965    -0.87636     0.92795    23.67520    72.69530     1.95752     2.00020
    -2.44447    -1.03579     0.83776    -2.09550     8.47105    60.26487     2.29992     2.00896
     0.51917     2.60365    -1.12565     0.73821    24.86940    73.96663     2.08166     2.25643
    -0.20808     0.39005    -0.28540    -1.03336    20.05576    69.20521     2.42018     2.19406
     0.74381     1.37854    -0.43345    -0.58350    24.09974    73.14559     2.09145     2.18419
     0.98814     0.70783     1.45057     0.10767    25.30640    74.43079     1.93680     2.15031
    -0.88140     0.41250     1.11653    -0.34193    18.88385    68.19010     2.51880     2.15064
    -0.25891    -0.61697    -1.18551    -0.25233    18.90315    68.20588     2.51305     2.14801
    -1.17084     0.41286    -0.03677    -2.46567    14.91533    65.08921     2.51768     1.87634
    -0.95228     2.43076     1.69945    -0.66859    20.47196    69.58288     2.39446     2.21403
     0.43862     0.08665     2.63175     0.88383    24.56747    73.63408     2.01915     2.15137
     0.22551    -0.75974     0.58225    -0.25782    21.72000    70.75595     2.25583     2.19534
    -1.16165     0.99251    -0.46300     1.26103    18.04233    67.49926     2.59531     2.13151
     0.26887    -1.23438    -0.24219     1.36595    22.19482    71.22070     2.23593     2.20413
    -1.24843    -0.73993    -1.42842    -0.83798    13.18217    63.83595     2.60162     1.88817
     2.38849     0.31198    -0.93701     0.11637    26.59150    75.89890     1.74348     2.10710
     0.70005     1.15832     0.89458     0.20788    24.97690    74.07613     2.01315     2.19288
    -0.61268    -1.15312     1.22125     0.84989    19.56602    68.76980     2.43465     2.15272
    -0.92077     0.61445     0.93974    -0.36953    18.74266    68.07229     2.53261     2.14735
     0.13416    -1.42886    -0.52530    -0.01616    20.43610    69.54528     2.35346     2.17504
     0.18933     0.84429    -1.14007    -0.18130    22.03975    71.07502     2.34104     2.29563
    -2.01637     0.55298    -0.43715     1.21903    13.30077    63.92044     2.55071     1.84998
    -0.48434    -3.36997    -2.06550    -1.77875    13.32849    63.93842     2.51272     1.82226
    -0.56436    -1.78414    -1.03731     0.26415    16.97143    66.64411     2.55764     2.01010
     0.46464     0.76654     0.46850    -0.18799    23.67540    72.70893     2.14742     2.20990
     0.57702    -1.15177     0.26497    -0.49395    22.07788    71.10124     2.17381     2.14084
     1.46852     1.68566    -0.00965     0.31875    26.49947    75.79594     1.80469     2.16044
    -0.92572    -1.68089    -1.04689    -2.12803    13.29360    63.91401     2.52749     1.83279
     0.54493     1.99203     0.42261     0.36061    25.09942    74.21186     2.02341     2.21963
     0.77327    -0.08267     0.86564     1.00798    24.71971    73.79678     2.01307     2.16155
    -1.46730    -0.19968    -0.45181     1.22520    15.26147    65.34959     2.61718     1.96694
     1.24846     1.60716    -0.64995    -1.01728    24.88264    73.96614     1.95302     2.11237
    -0.15813    -0.21042     1.46624     0.82425    22.25564    71.28367     2.28138     2.25295
     0.83141    -1.85844    -0.85659     1.13422    22.89214    71.90809     2.09676     2.10374
    -1.22995    -0.05796    -0.36443    -1.39407    14.52841    64.80856     2.59553     1.92021
    -0.93635    -0.10093     1.56117    -1.51243    17.46675    67.02636     2.47271     1.97460
     0.23062     0.53850    -1.46480     2.32113    23.29983    72.33126     2.25755     2.29798
    -1.00685     0.03581     0.06666     0.77223    17.97826    67.44707     2.59543     2.12516
     0.60184     1.95508    -0.82605    -0.69646    23.81225    72.84838     2.12255     2.19290
    -0.45619    -0.09225    -0.87051    -0.35637    18.69485    68.03296     2.53986     2.14896
     1.04912    -2.37029    -1.35028     0.36706    22.39664    71.41273     2.09533     2.07818
    -0.21365    -2.09398     2.28049     0.35272    20.39914    69.50078     2.25671     2.08743
     0.41210     0.11855     0.37741    -0.14024    23.01465    72.03751     2.19610     2.21577
    -0.16895     1.32316     0.79792     0.18480    22.70812    71.73470     2.28732     2.28714
    -1.38414     2.15367     0.30750    -0.74629    17.02506    66.68626     2.55899     2.01615
    -0.16153    -0.62799    -2.25488     0.68763    19.15150    68.41888     2.51809     2.18004
     1.07469    -0.04349    -0.55739     1.06660    24.93267    74.02670     2.00358     2.17664
    -0.80737     0.92884    -0.65168     1.67283    19.79808    68.98672     2.52971     2.26159
     1.70730    -0.85682     1.98385     0.67450    25.71962    74.87309     1.76368     2.01379
