      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.56129     0.17269     0.36714    22.80371    71.82877     2.25579     2.26128
     1.10723     0.54486     0.66230    24.18652    73.23854     2.11138     2.21457
    -0.56468    -0.96874    -0.46724    17.85804    67.40393     2.58325     2.02016
     0.25945     0.13172    -0.13216    21.82931    70.86788     2.31469     2.25383
    -0.29283    -0.17968    -0.66597    19.86742    69.04754     2.43497     2.16501
    -1.41817    -1.28590    -1.10288    14.49064    64.99774     2.64594     1.83537
    -2.07791    -1.60400    -1.66671    11.58378    62.98691     2.57181     1.84785
    -0.24800     0.03275    -0.36730    20.64041    69.74413     2.40126     2.22623
     0.11313     0.21906     0.65633    22.58183    71.60904     2.29283     2.28267
    -0.70275    -0.67955    -2.11402    16.80287    66.60201     2.46661     1.80627
     0.35686    -0.26217     0.25386    21.67922    70.72581     2.36086     2.28449
    -0.48102    -0.19810    -0.57901    19.58464    68.80377     2.46670     2.15489
     0.18071     0.00749     1.00574    22.66034    71.68779     2.29676     2.29138
    -0.79693    -0.60146     0.03276    18.79023    68.14615     2.56958     2.13223
     0.42670    -0.31440     0.95556    22.35069    71.38124     2.32274     2.29636
    -0.38440    -0.60563    -0.23713    19.30028    68.56664     2.52067     2.16155
     1.66416     1.65590     1.54740    26.42078    75.70204     1.80604     2.15380
     0.57305     1.01933     0.17815    23.67267    72.70437     2.12362     2.18370
     1.22149     1.09552     0.05059    24.25867    73.30824     2.03828     2.14085
     1.75450     1.58485     1.85348    26.64200    75.96493     1.77524     2.14396
    -1.35461    -1.55043    -2.43901    12.95066    63.94321     2.55226     1.78045
    -0.00099    -0.04731     0.12961    21.44048    70.49694     2.37667     2.27931
    -1.17760    -2.02675    -0.20263    14.08533    64.72021     2.63434     1.82427
    -1.89730    -1.95088    -1.23858    11.46982    62.90448     2.59686     1.87192
    -1.33651    -1.18130    -1.04406    15.01633    65.35864     2.64301     1.84365
    -1.28540    -1.03775    -1.33053    15.23518    65.50857     2.61375     1.82790
     0.25242    -0.00601    -0.81283    20.86196    69.94198     2.32384     2.18289
     0.06988     0.13040     0.41399    22.13978    71.17315     2.32662     2.28580
     0.61690    -0.04016     1.54397    23.55763    72.59155     2.20505     2.26056
    -0.95198    -0.82503    -0.53884    17.31914    66.99699     2.61038     1.97867
    -1.82672    -1.55084    -2.42291    11.81513    63.15212     2.54254     1.81588
    -0.89621    -1.19456    -1.03566    16.00805    66.04715     2.61454     1.86657
     1.39818     1.24743     0.33081    24.83569    73.91945     1.98775     2.14688
     1.03662     0.53572     0.43170    23.88084    72.92068     2.13391     2.21171
    -2.95492    -3.41835    -1.36502     6.53468    59.00041     2.16914     2.15257
    -0.49946    -0.65407     0.15320    19.40038    68.65480     2.53781     2.18893
    -0.09187    -0.05703     0.69078    21.85371    70.89608     2.36682     2.30215
    -1.21671    -1.71083    -0.42819    14.55355    65.04104     2.66167     1.84812
    -0.33237    -0.59229     0.26143    19.95888    69.13831     2.50409     2.23336
     1.97626     2.37943     0.07057    25.65409    74.80510     1.80888     2.05544
     3.10028     2.78438     2.30450    28.19837    77.85972     1.47030     1.79905
    -0.24631    -0.18992     0.29754    20.96515    70.05057     2.42948     2.28242
    -0.72977    -0.96313     0.75131    18.81551    68.16788     2.57583     2.14062
     0.18579     0.51187     0.13152    22.56006    71.58486     2.25692     2.24693
    -1.04347    -0.69963    -0.81072    17.11857    66.84594     2.59419     1.94373
    -0.38965    -0.51799    -0.37733    19.32910    68.58940     2.50791     2.15491
     0.23890     0.65940     0.89403    23.57558    72.60862     2.18605     2.24192
    -1.38549    -1.03280    -1.52716    14.83733    65.23455     2.60248     1.80797
     1.21905     0.62645     1.21031    24.87663    73.96997     2.04331     2.21389
    -0.74116    -0.81960    -0.26111    18.08776    67.58412     2.59200     2.05661
     0.96141     0.32229     0.71371    23.79777    72.83662     2.16307     2.23601
    -0.92391    -0.54995    -1.48337    17.08353    66.81248     2.52200     1.87997
    -1.21467    -1.29830    -0.39060    15.68560    65.82377     2.66674     1.88931
    -0.28594    -0.09413     0.24143    21.01285    70.09456     2.42126     2.27997
     0.05741     0.01892     0.34253    21.86537    70.90602     2.35033     2.28841
    -0.33292     0.05999    -0.79407    20.08263    69.23426     2.39573     2.15895
     1.89292     1.20283     1.32032    26.06663    75.29104     1.87175     2.18106
     0.01128    -0.28727     0.98399    21.85822    70.90093     2.37197     2.30704
    -0.64236    -0.33967    -0.11662    19.49858    68.73614     2.51523     2.18348
    -0.48595    -0.88043     0.57103    19.32673    68.59307     2.54705     2.18654
    -0.59282    -0.70170     0.78347    19.74570    68.95335     2.52858     2.22630
    -0.24752     0.17747    -1.46816    19.77760    68.95219     2.31904     2.05707
     0.51499     0.54153    -0.86714    21.95176    70.97874     2.19267     2.14983
     0.18536    -0.14507     1.54006    22.82421    71.85107     2.28137     2.28666
    -0.33075    -0.72742    -1.30683    18.02345    67.51965     2.48560     1.95952
     1.25468     0.29079     2.07751    25.05447    74.16217     2.02359     2.21356
     0.95169     0.98063     1.29309    25.08624    74.19527     2.00774     2.19992
     1.28431     1.14829     1.03800    25.33344    74.46452     1.96600     2.18604
     0.42043     0.11627     1.19677    23.31812    72.34795     2.23067     2.26952
     1.82976     1.85708     1.29439    26.46848    75.75701     1.78969     2.14199
    -0.38868    -0.38876    -0.39303    19.58381    68.80614     2.48834     2.17263
     0.41887     0.24716     0.40347    22.78286    71.80807     2.25956     2.26349
    -0.60437    -0.40896    -0.56376    18.94899    68.26991     2.51612     2.10991
    -0.93358    -0.53499    -0.65524    17.89455    67.43035     2.56881     2.01269
     0.23232    -0.58757     0.63833    21.23199    70.30091     2.41048     2.29111
     1.98882     1.60165     1.72135    26.72350    76.06238     1.76394     2.13926
     1.08939     1.04222    -0.02857    24.00586    73.04533     2.06223     2.14429
     1.34736     1.36667     1.68881    26.06921    75.29336     1.86585     2.17492
    -1.25873    -0.88621     0.24665    17.31166    66.99414     2.63550     1.99856
    -0.51739    -0.47044    -0.96961    18.56866    67.95465     2.49681     2.04162
    -1.83484    -1.93878    -0.78861    12.09171    63.34340     2.62780     1.86568
    -0.01885    -0.04251     0.07710    21.36539    70.42520     2.37959     2.27566
    -1.28451    -0.84939    -1.53137    15.52657    65.70887     2.58185     1.81457
    -0.86770    -1.82378     0.93544    16.45723    66.36428     2.58873     1.87799
    -0.12122     0.18976    -1.62194    19.87917    69.03773     2.28565     2.04184
    -0.75128    -0.93187     0.68527    18.78470    68.14293     2.57900     2.13903
     0.68259     1.04764    -0.94195    22.62710    71.64206     2.08659     2.08389
     0.78397     0.56027     1.31939    24.46672    73.53367     2.09563     2.22481
     0.40911    -0.35718     0.08813    21.38292    70.44140     2.37452     2.27321
    -1.13204    -0.34012    -0.54153    17.96941    67.48751     2.56032     2.01544
    -0.05116    -0.03424     0.26705    21.53113    70.58424     2.37735     2.28714
     0.92474     0.62407     0.85545    24.29414    73.35143     2.10511     2.21788
     0.92298     0.74142     0.43182    24.01968    73.06365     2.11247     2.20027
     0.17384    -0.13311    -0.26239    21.11929    70.18977     2.37121     2.24733
     1.37046     0.81422     1.90319    25.71299    74.88939     1.93108     2.19849
     0.54218     0.20489     0.74299    23.20310    72.23092     2.23208     2.26340
    -0.10708     0.33965    -0.26104    21.46359    70.51492     2.33132     2.24135
     0.48866    -0.42455     1.66006    22.75820    71.78461     2.27890     2.28031
    -0.43616    -0.45205    -0.65177    19.08814    68.38367     2.49780     2.11382
     0.32041     0.41698     0.92240    23.40033    72.43072     2.21267     2.25687
    -0.79638    -1.56142    -0.37258    15.95422    66.01048     2.63353     1.87851
    -1.76024    -1.57184    -1.43863    12.60053    63.69925     2.61776     1.83897
     0.82370     0.68207     0.63135    24.04960    73.09571     2.12264     2.21387
    -0.82437    -0.44339    -1.68266    17.36494    67.01655     2.48071     1.87536
    -1.04934    -1.63066     0.07187    15.69597    65.83031     2.65370     1.87945
    -1.41442    -2.22310    -0.37210    12.86532    63.88276     2.61642     1.82973
    -0.24134     0.31008    -0.76378    20.66002    69.75548     2.34266     2.17889
     1.64795     1.75510     1.12313    26.14149    75.37416     1.83676     2.15319
    -0.73114    -0.49692    -0.96148    18.09435    67.58075     2.52794     2.00411
    -0.92165    -1.26502    -0.72497    16.08559    66.10322     2.63495     1.88805
     1.47333     1.79465    -0.11978    24.80421    73.87825     1.92168     2.06831
    -2.24078    -2.62371    -1.36534     9.06915    61.13234     2.44451     1.92240
     1.97334     2.38489     1.23172    26.76867    76.11289     1.72502     2.10397
     0.13564    -0.22613    -0.58104    20.54772    69.65658     2.38608     2.20392
     0.47330     0.22248     0.92158    23.31229    72.34169     2.22573     2.26428
     0.38525     0.07546    -0.06593    21.97478    71.00949     2.30712     2.25709
    -2.58073    -1.74096    -2.55036     9.62077    61.55723     2.42442     1.85605
    -1.93611    -1.61210    -2.07677    11.59741    62.99731     2.55591     1.83575
     0.72609     0.95684    -0.01338    23.57745    72.60603     2.11789     2.17076
    -2.33378    -1.92038    -0.79829    11.00595    62.57254     2.57170     1.87804
    -1.38734    -1.48781    -1.05549    14.07994    64.71656     2.65084     1.83667
     0.55779     0.57358     1.12690    24.07639    73.12491     2.13838     2.23286
     1.16757     1.65945     0.09400    24.69725    73.76782     1.96697     2.10701
    -1.10792    -0.84231    -0.93557    16.50915    66.40321     2.60961     1.89925
    -0.03406     0.38142    -1.47944    20.41497    69.51852     2.25214     2.07634
    -0.95116    -1.45092    -0.16112    16.13985    66.14272     2.65128     1.90480
    -0.77550    -0.69517    -0.41980    18.13323    67.61823     2.57952     2.05219
    -0.36737    -0.17132    -0.24174    20.20903    69.35569     2.45250     2.22104
    -0.87450    -1.05278    -0.57938    16.88777    66.67893     2.62302     1.94421
    -0.61149    -0.52312    -0.05451    19.24779    68.52448     2.53801     2.16861
     1.32732     1.41367     0.88059    25.44808    74.58923     1.93611     2.16826
    -0.47940    -0.79272    -0.40839    18.51052    67.91591     2.55525     2.08247
     1.00664     1.09714    -0.14004    23.85910    72.89299     2.06467     2.13482
     1.60583     1.05390     0.87294    25.35298    74.48587     1.96131     2.18370
     0.19510     0.42778     1.49298    23.71181    72.74883     2.18336     2.24921
    -0.34621    -0.49560     0.64278    20.52943    69.65084     2.47541     2.27606
     0.30686     0.27154    -0.01868    22.22989    71.25882     2.28335     2.25167
    -0.07282     0.32652     0.01141    21.79509    70.83554     2.32687     2.26219
    -0.84075    -1.36409     1.12910    17.89078    67.42974     2.58746     2.02742
    -0.63564     0.17163    -0.81925    19.66421    68.86620     2.41770     2.12503
    -0.62307    -0.52970     0.63366    19.92495    69.11005     2.51746     2.23986
     1.77141     1.52299     1.49808    26.37026    75.64316     1.81842     2.16110
    -0.07453     0.16715    -0.46590    21.03522    70.10827     2.35243     2.22341
    -0.45002    -0.77913    -0.74728    18.23537    67.69364     2.54013     2.03300
     0.41724    -0.05258     0.09742    21.97455    71.01044     2.32217     2.27091
     0.91485     1.02733    -0.20148    23.63754    72.66572     2.08589     2.14101
    -0.75598    -0.82197     0.11438    18.45770    67.87821     2.59051     2.10430
     0.07772     0.83716    -0.70589    21.88626    70.91602     2.21507     2.16661
    -0.14326    -0.25157     0.27652    20.99826    70.08131     2.42585     2.28257
     0.52754    -0.02003     0.12002    22.18923    71.22000     2.30210     2.26685
     0.56932     0.16143     0.35220    22.78007    71.80514     2.25739     2.26138
     0.39935     0.15315    -0.12935    22.04841    71.08064     2.29246     2.24851
     0.29311     0.02023     0.01693    21.85328    70.89229     2.32751     2.26718
    -1.76732    -1.57507    -1.22033    12.77046    63.81672     2.63208     1.84399
     2.92860     2.78027     2.49876    28.21391    77.87944     1.46314     1.78955
    -0.10153     0.58056    -1.57007    20.49616    69.58991     2.22165     2.05923
     0.12798    -0.58788     0.13602    20.57146    69.68560     2.44484     2.25579
    -0.10733    -0.32143     0.67900    21.32524    70.39021     2.41339     2.30131
    -0.86147    -0.35127    -1.44011    17.67161    67.24896     2.48933     1.91848
     0.38605     0.66524     0.98120    23.85360    72.89397     2.15788     2.23423
     0.80533     0.88994     0.50352    24.13445    73.18268     2.09910     2.19590
    -0.19298    -0.23418    -0.70839    19.89018    69.06679     2.42825     2.16233
    -0.86858    -0.83971    -0.59425    17.40818    67.06294     2.60233     1.98200
    -0.07907    -0.52612     0.91666    21.16905    70.24289     2.42658     2.29880
     0.14258     0.15070     0.52111    22.38530    71.41448     2.30782     2.28442
    -1.19504    -1.28248    -0.11628    16.07187    66.09552     2.66625     1.91213
     1.15792     1.07930     0.56587    24.72235    73.80089     2.02530     2.17553
    -1.57726    -2.22789    -1.00682    11.79252    63.13395     2.59293     1.85347
     0.73824     0.86055     0.13528    23.65092    72.68227     2.12770     2.18657
    -0.94914    -1.20534    -0.40855    16.51819    66.41247     2.64344     1.92751
     0.69704     0.24850     0.28854    22.99135    72.01612     2.22914     2.24680
    -2.65412    -2.62901    -0.97288     8.61012    60.77497     2.40105     1.93767
     0.12045     0.22445     0.91212    22.83974    71.86622     2.27436     2.28111
    -1.00376    -0.73210    -1.34597    16.61605    66.47616     2.56343     1.87034
     0.32127     0.14089    -0.93103    21.07426    70.13822     2.28289     2.16693
     0.38982     0.11117     1.64499    23.60890    72.64382     2.19902     2.25780
    -1.19962    -1.39854     0.17279    16.06751    66.09230     2.66451     1.91039
     0.63049     0.57549    -0.15533    22.89015    71.91168     2.19158     2.20279
    -2.25298    -1.23418    -1.56252    12.25416    63.46029     2.55430     1.80520
    -0.21219    -0.13308     1.00666    21.81175    70.85606     2.37639     2.30737
     1.05018     1.56113     0.41472    24.86067    73.94554     1.97964     2.14051
     0.88983     0.28072     0.41605    23.37263    72.40135     2.19540     2.23791
     0.21401    -0.10936     0.08001    21.58904    70.63838     2.35886     2.27565
    -0.16247     0.12613    -0.73827    20.53870    69.64553     2.36291     2.18326
     0.67626    -0.03871     2.23872    24.05340    73.10086     2.13997     2.23206
     1.01173     1.21147     0.09660    24.22123    73.26927     2.04374     2.14320
     0.78997     1.65583    -0.12081    24.09903    73.13903     2.01686     2.10232
    -0.61324    -0.48615    -0.62687    18.70308    68.06843     2.52673     2.08495
     0.15865     0.36926    -0.06743    22.11572    71.14653     2.28796     2.24853
     0.87956     1.37205    -0.42574    23.65685    72.68261     2.03911     2.09215
     1.22652     0.69544     0.65689    24.47037    73.53568     2.07336     2.20129
     2.29606     2.26724     0.64476    26.38825    75.65668     1.76117     2.10364
     0.26544     1.05395    -0.22773    22.88367    71.90370     2.16731     2.17794
    -0.25138     0.12768    -0.09596    21.08507    70.15902     2.38671     2.25729
     0.59877     1.24811     0.46810    24.20893    73.25885     2.07506     2.17626
    -1.80353    -1.24789    -0.75700    14.00380    64.66454     2.65179     1.83750
    -0.62041    -0.90094     0.15240    18.58539    67.98031     2.58191     2.11450
    -0.80529    -1.21061     0.42327    17.70758    67.29222     2.61767     2.02982
    -0.68405     0.13744    -0.81170    19.52037    68.74271     2.42982     2.11622
    -0.34144    -0.99151    -0.10313    18.61360    68.00001     2.55872     2.09948
    -0.77100    -0.37777    -1.05028    18.17053    67.63824     2.50984     1.99900
    -1.09191    -1.57902    -0.63755    14.96672    65.32478     2.65417     1.85088
    -1.08572    -1.57296    -0.68438    14.94738    65.31142     2.65231     1.84894
     0.29333     0.97484    -0.71412    22.32033    71.34057     2.16295     2.14280
     0.21558    -0.15825     0.67551    22.11232    71.14732     2.34214     2.29830
     0.27093     0.83817    -0.22189    22.67988    71.70093     2.19820     2.19692
    -1.07436    -1.33928    -0.64689    15.62968    65.78402     2.65297     1.87555
    -0.66086    -0.75725    -0.55080    18.08533    67.57942     2.57090     2.03881
     0.73889     0.39377     0.36886    23.32896    72.35674     2.19558     2.23489
    -1.43639    -1.58472     0.50549    15.35234    65.59135     2.65910     1.86770
     0.57748     0.32092     0.23261    22.90442    71.92866     2.23339     2.24542
     0.19814     0.27576    -0.20222    21.88998    70.92587     2.29882     2.24356
    -0.51768    -0.24686    -0.50705    19.50007    68.73253     2.48130     2.15578
     0.51729     0.08950    -0.27782    21.92936    70.96355     2.28832     2.23690
    -0.47121    -0.65506     0.39116    19.70023    68.91315     2.52640     2.21886
    -0.15344    -0.16981     0.00030    20.84157    69.93369     2.42097     2.26329
     1.10472     0.60015     1.27220    24.79294    73.88029     2.05503     2.21680
     0.27895     0.56240    -0.02711    22.58117    71.60476     2.23902     2.23097
    -0.07461     0.58299     0.27475    22.41542    71.44230     2.27855     2.25854
     0.77249     0.72497     0.07404    23.47243    72.50019     2.14652     2.19367
     0.81507     1.12893     0.63364    24.50512    73.57071     2.05406     2.18308
    -1.55546    -1.39111    -0.10975    14.92643    65.29762     2.67651     1.86703
    -1.71391    -1.78549    -1.13205    12.43101    63.58082     2.63031     1.85415
     1.32604     1.60113     0.69323    25.40606    74.54065     1.92578     2.15102
     1.04750     1.04273     0.88589    24.89134    73.98346     2.02097     2.19061
    -0.14658     1.15661    -1.64086    20.97654    70.03158     2.13545     2.03090
     0.42121     0.04445     0.50983    22.57329    71.60026     2.28918     2.27902
     0.82659     1.02403     0.70780    24.49075    73.55627     2.06327     2.19179
     0.57402     0.75259     0.69560    23.91963    72.96124     2.13857     2.21942
    -1.67864    -1.53208    -0.98970    13.32018    64.19564     2.65105     1.84426
     0.07130    -0.14056     0.06071    21.30891    70.37158     2.38386     2.27469
    -0.85851    -0.55138     0.12198    18.86358    68.20645     2.56759     2.14061
    -1.29825    -1.63574     0.08858    15.11731    65.42897     2.66772     1.86577
    -1.44014    -1.36431    -0.94306    14.38927    64.92841     2.65703     1.84273
     1.71781     1.34575     1.91406    26.47797    75.77091     1.80754     2.16129
     0.73727     1.34112     0.35485    24.32291    73.37689     2.04993     2.15967
    -1.64795    -1.72408    -0.78249    13.10021    64.04404     2.65497     1.85188
     1.93702     2.61207     1.05634    26.68484    76.01061     1.72559     2.09768
     0.14363    -0.03668     0.27114    21.82128    70.86303     2.35055     2.28552
    -0.37881    -1.13944     0.54568    18.85394    68.19682     2.55609     2.12987
     0.89185     1.01800     0.28346    24.12585    73.17209     2.07973     2.17396
     0.38709     0.28374     0.30036    22.69071    71.71581     2.26185     2.25994
     1.25514     1.37376    -0.07195    24.39100    73.44433     1.99727     2.10811
     0.33708     1.02272    -1.47782    21.69122    70.71757     2.09530     2.04449
     1.26091     0.53985     0.23149    23.87905    72.91768     2.11817     2.19478
     0.18671     0.22367    -0.21618    21.78102    70.82038     2.30917     2.24536
     0.33153    -0.59507     0.53127    21.24220    70.30997     2.40443     2.28698
    -0.28149    -0.25427    -0.77376    19.63321    68.84243     2.44108     2.14006
    -1.46928    -0.95245    -1.21877    15.10574    65.41955     2.61799     1.82707
    -1.87824    -1.64561    -0.33455    13.23170    64.13464     2.65723     1.85060
     0.14939    -0.28670     0.43495    21.53867    70.59219     2.38498     2.29461
    -0.79554    -1.22886    -0.19030    17.02876    66.78329     2.63074     1.96456
    -0.34473    -0.11135    -0.51711    20.05983    69.21913     2.43567     2.18934
    -0.00634     0.21880    -0.79930    20.86656    69.94616     2.32220     2.18179
     0.90957     0.11785     2.52073    24.69443    73.77403     2.05961     2.20966
     0.60222     0.50321    -0.30918    22.59825    71.61980     2.20667     2.20068
     2.13641     1.80023     0.40692    25.81858    74.99836     1.84195     2.11567
    -0.15456    -0.48102    -1.07780    19.08316    68.37140     2.44243     2.06727
    -0.02651    -0.95956     1.52259    20.73925    69.83942     2.43037     2.26057
     0.16611    -0.88517     0.74504    20.55402    69.67031     2.45095     2.25887
    -0.06745    -0.19122    -0.13970    20.78781    69.88266     2.41393     2.25206
    -2.02076    -1.76021    -1.70422    11.27548    62.76688     2.56769     1.86053
     0.87896     1.98647     0.08748    24.60970    73.67382     1.96516     2.09505
    -1.60534    -1.38139    -1.23563    13.65980    64.42894     2.63899     1.83019
    -0.46582    -0.08238    -0.85631    19.53290    68.75428     2.43473     2.12164
    -0.43064    -0.15549    -0.27076    20.09129    69.25043     2.45849     2.21200
    -1.45484    -0.92118    -1.54226    14.93322    65.30015     2.59245     1.80257
     0.56467    -0.40801     1.29043    22.61013    71.63753     2.29615     2.28786
    -0.19540    -0.70927     0.58425    20.25946    69.40595     2.48744     2.25575
     0.01039    -0.37262    -0.21873    20.46938    69.59021     2.43256     2.23431
     1.69615     2.00963     0.76440    25.99972    75.20734     1.83351     2.13124
     1.67726     1.52825     1.67111    26.42970    75.71320     1.80951     2.15832
    -1.15310    -0.21903    -2.03554    16.81979    66.61298     2.44826     1.79375
    -0.75637    -0.91743    -0.51123    17.54890    67.16911     2.60040     1.99670
    -0.17729    -0.11422     0.07819    20.98746    70.06980     2.41373     2.27126
     0.87228     0.80010     1.51300    24.98617    74.08754     2.02691     2.20853
     0.36562     0.13060    -0.18819    21.90588    70.94156     2.30095     2.24672
     0.84062     0.72845     1.37617    24.77161    73.85706     2.05502     2.21391
    -0.76241    -1.15036    -0.06915    17.43285    67.08381     2.62242     2.00142
    -0.42627     0.11733    -0.29176    20.54493    69.65733     2.41318     2.22615
    -1.16645    -1.34275    -0.88268    15.16135    65.45885     2.64979     1.85339
     0.45941     0.05482     1.11475    23.19796    72.22638     2.24279     2.27362
     1.09818     1.13159     0.98806    25.11176    74.22178     1.99350     2.18750
    -1.06515    -0.71866     0.52360    18.44426    67.86791     2.59429     2.10555
    -0.02396    -0.05631    -0.60882    20.59076    69.69550     2.37883     2.20222
     0.16472    -0.47483     0.38279    21.12560    70.20036     2.41503     2.28548
     0.18657    -0.29692     0.00543    21.11923    70.19220     2.39510     2.26790
    -0.05825     0.09499     0.38704    21.86089    70.90179     2.35193     2.28942
     0.55664     0.55854     1.06795    24.00612    73.05198     2.14577     2.23454
     0.89443     0.98530    -0.20090    23.57700    72.60408     2.09461     2.14605
    -0.21312    -0.24863     0.29950    20.91244    70.00161     2.43430     2.28142
    -1.54854    -0.90700    -1.98699    14.40724    64.93971     2.55745     1.76772
     1.53030     1.26994    -0.55367    24.00600    73.03926     1.97808     2.05165
    -1.16891    -0.99599    -1.45772    15.50402    65.69380     2.59547     1.82417
     1.20411     1.00751     0.06403    24.17476    73.22128     2.05309     2.14934
     1.69029     1.47558     0.29192    25.19460    74.30555     1.92907     2.12635
     0.83697     1.54929     0.06662    24.27859    73.32766     2.02078     2.12310
     2.12656     2.19875     1.39088    26.90783    76.28203     1.71297     2.10133
    -1.13650    -1.08972    -1.14543    15.62655    65.78027     2.62171     1.85066
    -1.09824    -1.35244     0.13185    16.38189    66.31571     2.65841     1.92845
     0.44787     1.04839    -0.09602    23.25623    72.27920     2.14203     2.17445
    -1.83560    -0.99622    -2.98179    12.97767    63.96352     2.48823     1.73298
    -0.33126    -0.68333    -0.08503    19.38641    68.64072     2.52342     2.17540
    -0.51105     0.17579    -0.19302    20.58577    69.69530     2.41565     2.23262
    -0.20819    -0.94707     1.37188    20.36576    69.49974     2.46539     2.24942
     1.10126     0.98363     0.54335    24.55744    73.62607     2.04756     2.18181
    -0.06203    -0.09069    -1.45695    19.64409    68.83754     2.33874     2.05621
     0.92203     0.34891     1.37176    24.36529    73.42736     2.11191     2.23232
     0.84998     1.13094    -0.21330    23.65586    72.68408     2.07850     2.13438
    -0.14493    -0.45230     0.77994    21.09437    70.17286     2.43322     2.29765
    -0.79880    -1.34650    -0.51006    16.36728    66.30330     2.63145     1.90570
     0.25574     0.11307     0.36037    22.31903    71.34865     2.30625     2.27882
     2.23369     1.92488     0.57239    26.11325    75.33684     1.80861     2.11962
     0.05741     0.50215    -1.05723    21.10179    70.16134     2.25096     2.14148
     0.01451     0.07436    -0.11006    21.41120    70.46704     2.35800     2.26061
     1.70984     1.79612     0.08597    25.20240    74.30983     1.89434     2.08810
    -1.06574    -1.49547    -0.46223    15.43574    65.64921     2.65820     1.87054
    -1.15628    -1.34140    -0.55627    15.53096    65.71558     2.66126     1.87726
     0.25915     0.06414     0.81846    22.69377    71.72072     2.28908     2.28630
    -0.36493    -0.14886    -0.52229    19.95019    69.12237     2.44446     2.18319
    -0.10707     0.22289    -0.22900    21.32689    70.38554     2.35070     2.24726
     0.65293     0.44391     1.40109    24.23614    73.29179     2.12546     2.23387
     0.31732     0.32300    -0.66879    21.61529    70.65579     2.26523     2.19401
     0.46466    -0.58128    -0.03004    20.85328    69.94258     2.40433     2.25118
    -1.46532    -0.77111    -1.06002    15.70251    65.83278     2.60886     1.84472
     0.38322     0.22203     1.31228    23.52901    72.56227     2.20771     2.26101
    -0.53330    -0.99350    -0.04072    18.32114    67.76774     2.58324     2.08015
    -1.17320    -1.31591    -1.16480    14.93830    65.30466     2.63394     1.83451
     0.72365     0.79402     1.90184    25.08360    74.19265     2.01173     2.20354
    -0.08430     0.20689     0.94594    22.53435    71.56250     2.30452     2.29047
    -0.24735     0.28091    -0.95353    20.41308    69.52700     2.33842     2.14913
     0.44895     0.46775     0.56391    23.29282    72.32077     2.20986     2.24675
    -0.87528    -0.72610    -0.26967    18.01175    67.52503     2.59564     2.04981
     0.50764     0.89611    -0.33651    22.91583    71.93547     2.15606     2.16851
    -0.25374     0.17722    -0.73250    20.47230    69.58495     2.36775     2.18022
     1.42837     1.52154     0.58893    25.33251    74.45919     1.93236     2.14846
     1.21765     1.02505     0.37833    24.53430    73.60038     2.03739     2.16804
     0.14246     0.18032     0.95743    22.84413    71.87072     2.27564     2.28265
    -0.63769    -0.91375    -1.32718    16.98318    66.74120     2.54555     1.88954
    -0.66911    -1.04472    -0.01931    17.94765    67.47608     2.60388     2.04846
    -0.04891     0.11976     0.09144    21.60496    70.65357     2.35626     2.27434
     0.36354     0.31656     0.49253    22.90518    71.93055     2.25070     2.26241
    -1.27984    -1.78401     1.54701    16.10887    66.11638     2.58121     1.84695
     0.96065     1.20779     0.54574    24.63421    73.70653     2.03037     2.17096
    -0.67063    -0.42613    -1.37365    17.97791    67.48384     2.48342     1.95156
     0.25352    -0.07396     0.66465    22.30520    71.33622     2.32328     2.29379
    -0.15002    -0.20865     0.25917    21.05055    70.13002     2.42041     2.28286
     1.28736     1.30931     0.71420    25.17800    74.29187     1.96767     2.16737
    -0.60738    -0.60738     0.04603    19.18062    68.46893     2.54771     2.16748
     1.13139     1.10006     0.36932    24.51941    73.58432     2.03596     2.16476
     0.26956     0.64245    -0.41099    22.24966    71.27450     2.22683     2.19959
     0.99482     0.84765     1.79250    25.34901    74.48335     1.97836     2.20141
    -1.53626    -1.04339    -2.68292    13.70950    64.46376     2.52243     1.74336
     0.90236     0.87510    -0.17410    23.50202    72.52820     2.11053     2.15779
     0.94714     1.09001     0.07280    24.02537    73.06620     2.06943     2.15376
    -0.95239    -0.32136    -2.52277    16.79946    66.59453     2.41229     1.76097
     0.85505     0.71079     0.43803    23.92281    72.96362     2.12514     2.20557
     2.23558     2.80023     0.81981    26.71756    76.04783     1.70496     2.07977
     2.10575     1.86760     2.35049    27.32145    76.78818     1.65233     2.05371
     0.35116     0.46325    -0.18726    22.37355    71.39857     2.24662     2.22586
    -0.68486    -0.57094     0.06988    19.13058    68.42726     2.55180     2.16403
     0.00995     0.68948    -0.79345    21.52808    70.56959     2.24355     2.16836
     0.35966    -0.42819     1.68989    22.61030    71.63755     2.29382     2.28513
     2.21955     1.75587     1.74066    26.97506    76.36530     1.72016     2.11171
     0.52171     0.64042     0.25429    23.28319    72.30942     2.18635     2.22202
    -1.20325    -1.15575    -0.65938    15.79318    65.89842     2.65345     1.88470
    -0.91278    -0.87248    -1.60071    16.27110    66.22870     2.55231     1.83391
    -0.55401    -0.69367     0.68487    19.74650    68.95399     2.52817     2.22612
    -0.06865    -0.51617     0.66050    20.96757    70.05393     2.43923     2.29092
     0.05585     0.20638     0.33063    22.15189    71.18451     2.31929     2.27984
    -0.09774     0.24461    -0.91770    20.64183    69.73656     2.32479     2.16183
